episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,7537.8866,0,0,0.0,35.1084,21.2,0.87,55.42,7.87,0.0
1,7619.1124,0,0,0.0,36.9228,24.75,0.87,57.85,7.35,0.0
2,7474.2692,0,0,0.0,30.0374,24.52,0.87,54.77,9.07,0.0
3,7448.2503,0,0,0.0,32.5418,34.07,0.87,55.23,8.56,0.0
4,7418.7895,0,0,0.0,32.6819,23.27,0.87,53.77,8.88,0.0
5,7470.6692,0,0,0.0,32.1251,24.15,0.87,54.71,9.11,0.0
6,7530.8847,0,0,0.0,31.5678,22.99,0.87,55.67,8.92,0.0
7,7534.7986,0,0,0.0,34.4689,19.09,0.87,55.62,7.87,0.0
8,7585.0947,0,0,0.0,34.6021,10.59,0.87,55.84,7.42,0.0
9,7577.6699,0,0,0.0,31.1691,24.67,0.87,57.37,8.95,0.0
10,7532.7653,0,0,0.0,30.5717,22.36,0.87,55.64,9.28,0.0
11,7561.0085,0,0,0.0,30.5503,18.79,0.87,55.84,8.98,0.0
12,7507.3835,0,0,0.0,30.4345,20.31,0.87,55.04,8.68,0.0
13,7510.0863,0,0,0.0,35.6737,29.02,0.87,55.3,7.99,0.0
14,7572.0538,0,0,0.0,32.9367,27.5,0.87,56.52,8.21,0.0
15,7578.3107,0,0,0.0,36.1165,18.5,0.87,55.94,7.83,0.0
16,7406.1202,0,0,0.0,30.1077,21.84,0.87,53.96,9.06,0.0
17,7473.184,0,0,0.0,35.1359,22.87,0.87,54.63,7.83,0.0
18,7587.5422,0,0,0.0,33.4883,25.19,0.87,56.71,8.48,0.0
19,7526.9312,0,0,0.0,31.1256,33.27,0.87,56.13,9.16,0.0
20,7562.9244,0,0,0.0,36.1897,19.38,0.87,55.77,7.55,0.0
21,7620.5537,0,0,0.0,31.6113,24.21,0.87,57.81,9.0,0.0
22,7555.7993,0,0,0.0,33.5216,19.84,0.87,57.0,8.14,0.0
23,7552.0151,0,0,0.0,33.2229,27.06,0.87,56.16,8.32,0.0
24,7557.0513,0,0,0.0,33.8862,24.72,0.87,56.22,8.13,0.0
25,7520.1997,0,0,0.0,32.3485,14.99,0.87,55.24,9.39,0.0
26,7734.1252,0,0,0.0,32.0653,17.02,0.87,59.76,8.5,0.0
27,7538.1824,0,0,0.0,29.1072,19.11,0.87,56.32,9.32,0.0
28,7622.0394,0,0,0.0,32.1842,21.84,0.87,58.07,8.53,0.0
29,7513.0536,0,0,0.0,32.5382,16.27,0.87,55.0,8.35,0.0
30,7541.3912,0,0,0.0,28.7005,14.36,0.87,55.44,9.81,0.0
31,7550.748,0,0,0.0,33.1701,15.66,0.87,55.7,8.16,0.0
32,7557.5232,0,0,0.0,30.7964,19.74,0.87,55.88,9.31,0.0
33,7537.4827,0,0,0.0,32.4165,21.52,0.87,55.65,8.34,0.0
34,7611.4722,0,0,0.0,33.754,16.98,0.87,57.37,8.49,0.0
35,7447.1027,0,0,0.0,28.1064,35.52,0.87,54.2,9.85,0.0
36,7482.3945,0,0,0.0,29.8108,21.04,0.87,54.73,9.51,0.0
37,7498.0393,0,0,0.0,35.9791,25.38,0.87,55.5,7.24,0.0
38,7447.3045,0,0,0.0,30.1628,22.08,0.87,54.19,9.3,0.0
39,7546.7877,0,0,0.0,30.316,18.57,0.87,55.97,8.75,0.0
40,7413.4986,0,0,0.0,33.6808,25.55,0.87,53.73,8.29,0.0
41,7457.7982,0,0,0.0,25.1215,22.54,0.87,54.79,10.62,0.0
42,7513.2715,0,0,0.0,30.1856,27.19,0.87,55.83,9.46,0.0
43,7572.3554,0,0,0.0,34.4043,24.51,0.87,56.8,8.06,0.0
44,7498.9739,0,0,0.0,28.9161,17.23,0.87,55.15,9.95,0.0
45,7529.5605,0,0,0.0,33.6,21.62,0.87,55.47,8.26,0.0
46,7586.0943,0,0,0.0,28.131,24.7,0.87,56.8,10.33,0.0
47,7451.7327,0,0,0.0,27.161,28.07,0.87,54.59,9.99,0.0
48,7538.825,0,0,0.0,33.0526,20.71,0.87,56.16,8.35,0.0
49,7582.1164,0,0,0.0,27.572,26.18,0.87,57.6,10.0,0.0
