episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,8592.8834,0,0,0.0,23.9575,6.29,0.816228,80.86,7.8,0.0
1,8651.8231,0,0,0.0,27.4877,4.86,0.816228,81.62,6.03,0.0
2,8584.6993,0,0,0.0,26.3281,5.32,0.816228,80.64,6.9,0.0
3,8574.3106,0,0,0.0,23.7978,5.05,0.816228,80.44,7.82,0.0
4,8572.1401,0,0,0.0,22.16,8.99,0.816228,80.68,8.37,0.0
5,8678.6686,0,0,0.0,27.025,3.83,0.816228,81.91,6.02,0.0
6,8602.4064,0,0,0.0,21.924,5.02,0.816228,81.16,8.57,0.0
7,8579.4342,0,0,0.0,22.8389,5.47,0.816228,80.74,8.34,0.0
8,8591.2394,0,0,0.0,26.5807,7.29,0.816228,80.55,6.58,0.0
9,8645.461,0,0,0.0,24.6229,4.45,0.816228,82.02,7.1,0.0
10,8634.33,0,0,0.0,23.0865,6.16,0.816228,81.44,8.3,0.0
11,8622.487,0,0,0.0,25.5399,6.41,0.816228,80.93,7.06,0.0
12,8645.1993,0,0,0.0,24.1787,6.95,0.816228,81.76,7.39,0.0
13,8625.9099,0,0,0.0,26.4605,4.75,0.816228,81.64,6.27,0.0
14,8669.3275,0,0,0.0,24.9152,5.23,0.816228,81.95,7.15,0.0
15,8669.8656,0,0,0.0,24.2579,4.38,0.816228,82.1,7.21,0.0
16,8587.857,0,0,0.0,22.2088,6.0,0.816228,80.86,8.58,0.0
17,8654.934,0,0,0.0,23.3846,5.01,0.816228,81.96,7.78,0.0
18,8585.5261,0,0,0.0,22.0979,5.27,0.816228,80.69,8.53,0.0
19,8692.0094,0,0,0.0,27.0056,4.69,0.816228,82.44,6.4,0.0
20,8624.7026,0,0,0.0,24.6346,5.63,0.816228,81.67,7.47,0.0
21,8642.7281,0,0,0.0,26.6029,5.28,0.816228,81.31,6.71,0.0
22,8564.471,0,0,0.0,25.2818,6.71,0.816228,80.46,6.92,0.0
23,8665.112,0,0,0.0,24.4777,4.58,0.816228,82.15,7.5,0.0
24,8490.1919,0,0,0.0,29.9328,6.31,0.816228,79.41,5.79,0.0
25,8643.4319,0,0,0.0,26.4821,4.76,0.816228,81.75,6.18,0.0
26,8600.9481,0,0,0.0,24.1263,5.0,0.816228,80.51,7.65,0.0
27,8581.7898,0,0,0.0,26.1885,5.3,0.816228,80.33,7.06,0.0
28,8595.1391,0,0,0.0,24.8147,6.51,0.816228,80.99,7.64,0.0
29,8541.7493,0,0,0.0,23.2074,8.03,0.816228,80.1,8.36,0.0
30,8648.6466,0,0,0.0,24.5658,5.04,0.816228,81.98,7.24,0.0
31,8647.5493,0,0,0.0,28.6699,5.03,0.816228,81.48,5.84,0.0
32,8792.3744,0,0,0.0,24.4279,4.24,0.816228,84.42,7.08,0.0
33,8564.8411,0,0,0.0,23.6998,5.76,0.816228,80.24,7.82,0.0
34,8534.8856,0,0,0.0,25.7816,8.53,0.816228,79.56,7.2,0.0
35,8639.5262,0,0,0.0,23.7827,4.61,0.816228,81.94,7.59,0.0
36,8640.9289,0,0,0.0,23.1588,4.75,0.816228,81.37,8.09,0.0
37,8637.0753,0,0,0.0,22.6055,6.59,0.816228,81.55,8.37,0.0
38,8640.9347,0,0,0.0,24.8098,4.84,0.816228,81.48,7.3,0.0
39,8660.797,0,0,0.0,24.3513,4.28,0.816228,82.11,7.27,0.0
40,8602.4107,0,0,0.0,22.7669,6.06,0.816228,80.86,8.11,0.0
41,8556.7244,0,0,0.0,22.2119,6.2,0.816228,80.61,8.33,0.0
42,8535.0494,0,0,0.0,24.4784,6.98,0.816228,80.07,7.58,0.0
43,8639.2875,0,0,0.0,24.2902,5.77,0.816228,81.68,7.3,0.0
44,8645.1188,0,0,0.0,26.8202,4.98,0.816228,81.69,6.56,0.0
45,8596.8468,0,0,0.0,24.3719,5.26,0.816228,81.07,7.16,0.0
46,8580.5463,0,0,0.0,23.2457,5.72,0.816228,80.7,8.08,0.0
47,8652.857,0,0,0.0,25.7237,5.42,0.816228,82.12,6.91,0.0
48,8634.2026,0,0,0.0,25.8644,6.8,0.816228,81.25,7.1,0.0
49,8592.5627,0,0,0.0,25.5692,5.23,0.816228,80.97,6.78,0.0
