episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,7584.778,0,0,0.0,31.5146,15.46,0.87,56.9,9.08,0.0
1,7547.8291,0,0,0.0,35.331,22.91,0.87,55.88,7.25,0.0
2,7568.4229,0,0,0.0,34.2162,29.18,0.87,57.22,8.52,0.0
3,7506.1227,0,0,0.0,29.3111,27.95,0.87,55.91,9.27,0.0
4,7468.5093,0,0,0.0,26.7218,39.18,0.87,55.19,10.21,0.0
5,7622.1477,0,0,0.0,35.3491,19.9,0.87,57.4,7.23,0.0
6,7525.9933,0,0,0.0,27.1992,22.61,0.87,56.04,10.04,0.0
7,7550.7109,0,0,0.0,28.9758,15.83,0.87,56.31,9.42,0.0
8,7499.2926,0,0,0.0,33.6714,21.87,0.87,55.21,7.93,0.0
9,7518.6519,0,0,0.0,31.2348,18.87,0.87,55.3,8.75,0.0
10,7519.1556,0,0,0.0,28.4811,21.35,0.87,55.16,9.7,0.0
11,7525.8164,0,0,0.0,31.6004,24.83,0.87,55.72,8.37,0.0
12,7554.9056,0,0,0.0,31.0879,24.29,0.87,56.06,9.02,0.0
13,7524.7242,0,0,0.0,33.5138,24.1,0.87,55.9,8.12,0.0
14,7584.0217,0,0,0.0,31.1012,22.06,0.87,56.73,8.92,0.0
15,7559.739,0,0,0.0,30.2873,19.37,0.87,56.06,8.92,0.0
16,7690.5198,0,0,0.0,28.3264,27.37,0.87,60.22,9.82,0.0
17,7551.0569,0,0,0.0,28.8916,21.8,0.87,56.08,9.46,0.0
18,7468.0571,0,0,0.0,27.2773,17.58,0.87,54.26,10.17,0.0
19,7577.2893,0,0,0.0,34.0931,21.46,0.87,56.31,8.25,0.0
20,7609.3794,0,0,0.0,31.8321,26.04,0.87,57.95,8.85,0.0
21,7522.9953,0,0,0.0,33.9177,17.91,0.87,54.96,8.23,0.0
22,7480.5378,0,0,0.0,31.9582,20.18,0.87,55.27,8.72,0.0
23,7650.4725,0,0,0.0,31.5875,14.26,0.87,57.99,9.27,0.0
24,7362.9023,0,0,0.0,38.7588,21.95,0.87,52.97,7.16,0.0
25,7614.0194,0,0,0.0,33.9672,12.3,0.87,57.32,7.5,0.0
26,7486.7359,0,0,0.0,29.8051,21.63,0.87,54.76,9.38,0.0
27,7581.2768,0,0,0.0,34.2475,21.83,0.87,57.04,8.23,0.0
28,7488.9079,0,0,0.0,31.1811,19.09,0.87,55.06,8.96,0.0
29,7420.1487,0,0,0.0,28.4991,24.51,0.87,53.82,10.4,0.0
30,7531.1146,0,0,0.0,30.9771,20.82,0.87,55.72,8.81,0.0
31,7535.8231,0,0,0.0,36.7586,21.59,0.87,55.5,7.32,0.0
32,7636.6727,0,0,0.0,30.2263,10.59,0.87,56.55,8.9,0.0
33,7468.0442,0,0,0.0,29.4287,16.79,0.87,54.6,9.28,0.0
34,7473.4426,0,0,0.0,32.9417,32.62,0.87,55.26,8.41,0.0
35,7590.7364,0,0,0.0,30.2281,17.93,0.87,57.23,9.56,0.0
36,7527.2506,0,0,0.0,28.3568,13.92,0.87,55.09,9.6,0.0
37,7526.8674,0,0,0.0,27.6143,25.63,0.87,55.57,10.06,0.0
38,7531.5962,0,0,0.0,31.2504,24.38,0.87,55.51,8.49,0.0
39,7642.5705,0,0,0.0,32.0768,20.27,0.87,58.25,9.03,0.0
40,7495.0421,0,0,0.0,27.9899,18.23,0.87,54.74,9.72,0.0
41,7530.6512,0,0,0.0,28.0581,16.65,0.87,56.36,9.59,0.0
42,7436.2374,0,0,0.0,31.0922,28.08,0.87,54.38,9.15,0.0
43,7521.5744,0,0,0.0,30.0766,20.9,0.87,55.41,8.95,0.0
44,7536.7727,0,0,0.0,33.4986,18.45,0.87,55.61,7.93,0.0
45,7482.6733,0,0,0.0,30.0467,24.58,0.87,54.84,9.09,0.0
46,7482.5968,0,0,0.0,28.7231,17.35,0.87,55.04,9.8,0.0
47,7548.8601,0,0,0.0,33.1698,21.89,0.87,56.12,8.24,0.0
48,7564.6877,0,0,0.0,34.1648,28.33,0.87,56.33,8.29,0.0
49,7562.9255,0,0,0.0,32.7112,22.68,0.87,56.67,8.14,0.0
