episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,15121.6519,0.061684,16.1538,0.62,46.0279,30.81,0.934028,66.36,16.51,74.16
1,16120.5468,0.173714,40.0531,0.24,56.608,16.61,0.975611,74.63,13.9,69.23
2,16923.264,0.296974,55.8577,0.05,70.0856,8.99,0.988079,80.47,11.23,62.23
3,16777.7491,0.366277,65.8358,0.05,64.203,10.74,0.97942,79.33,11.59,65.47
4,16558.5357,0.35329,71.9296,0.05,54.4701,14.37,0.976324,78.27,12.34,68.41
5,16604.2014,0.339657,76.2061,0.05,59.7449,12.31,0.958544,78.27,12.22,68.76
6,16392.6662,0.33087,79.6927,0.05,51.7941,14.91,0.95534,76.88,12.88,67.19
7,16459.2226,0.307105,80.4124,0.05,51.526,13.2,0.983092,77.31,12.68,67.59
8,16651.3197,0.281312,80.9449,0.05,55.3726,13.04,0.94711,78.2,11.86,65.73
9,16695.886,0.243636,81.3591,0.05,58.2734,9.34,0.939012,78.56,12.13,68.38
10,16763.0832,0.21319,81.4741,0.05,53.185,9.91,0.943829,79.33,12.01,66.61
11,16590.8994,0.197153,83.9594,0.05,50.999,10.32,0.912762,77.8,12.6,68.0
12,16412.6012,0.178061,84.917,0.05,50.1828,11.87,0.983374,77.09,13.07,68.36
13,16657.5956,0.150243,83.9731,0.05,53.3709,11.42,0.944783,78.34,12.21,66.91
14,16647.396,0.126883,83.4354,0.05,46.9772,9.73,0.945999,78.8,12.37,68.12
15,16522.9397,0.110186,82.4938,0.05,46.0056,12.85,0.918901,77.28,12.86,66.61
16,16648.9861,0.095079,81.4346,0.05,50.9975,14.1,0.916106,78.4,12.37,67.62
17,16571.0424,0.083947,82.4615,0.05,50.3171,13.68,0.91127,77.83,12.43,68.45
18,16577.899,0.075335,82.9549,0.05,49.6263,10.28,0.926678,77.89,12.15,66.11
19,16645.6771,0.066624,82.757,0.05,52.3393,8.62,0.968509,78.5,11.95,65.23
20,16437.3054,0.062564,83.7171,0.05,45.6896,10.4,0.961083,77.5,12.95,66.42
21,16450.6242,0.066573,83.7501,0.05,42.3351,10.99,0.933207,76.87,13.1,66.31
22,16693.8448,0.066602,85.4416,0.05,47.7485,7.35,0.901763,78.72,12.22,66.92
23,16631.0987,0.065355,84.5921,0.05,49.7148,9.06,0.943908,78.18,12.09,65.08
24,16756.3618,0.064204,85.3694,0.05,47.6986,10.72,0.894146,78.92,11.93,67.16
25,16708.3318,0.063694,85.4473,0.05,47.4035,16.34,0.871824,78.76,11.96,64.83
26,16816.9328,0.062675,86.1522,0.05,53.1721,10.59,0.950977,80.05,11.7,63.24
27,16761.902,0.063762,86.0372,0.05,48.1987,8.42,0.938022,79.4,11.68,64.79
28,16595.6824,0.059289,85.8551,0.05,42.3844,9.8,0.897005,77.82,12.16,63.84
29,16693.4797,0.062976,85.7364,0.05,50.1555,8.5,0.956444,78.67,11.32,66.28
30,16510.1865,0.057979,86.7892,0.05,45.8968,14.33,0.929437,77.36,12.37,64.5
31,16698.2885,0.05965,86.2416,0.05,46.8858,6.62,0.957499,79.23,11.96,63.73
