episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,15154.6095,0.059584,16.0973,0.62,48.4159,31.69,0.94224,66.85,16.79,73.3
1,16100.3697,0.141376,40.1322,0.24,57.4951,22.73,0.95285,73.95,14.12,68.61
2,16727.3479,0.235417,55.6388,0.05,60.9251,9.75,0.990515,79.51,12.03,64.62
3,16691.0301,0.277726,65.451,0.05,53.6649,8.9,0.994653,79.45,11.74,66.12
4,16587.7208,0.295106,71.7863,0.05,55.282,13.01,0.983286,78.75,12.36,67.81
5,16725.4184,0.305588,75.0319,0.05,54.6949,8.85,0.923917,79.07,12.32,68.89
6,16339.8118,0.314128,78.2868,0.05,46.4633,13.77,0.971111,76.3,12.93,68.7
7,16563.4304,0.307102,79.9641,0.05,50.395,15.4,0.972417,78.19,12.5,68.31
8,16423.5468,0.272715,81.4735,0.05,47.849,10.8,0.939575,76.82,12.7,67.78
9,16453.6316,0.228056,83.0473,0.05,50.5426,13.75,0.985336,77.62,12.18,66.89
10,16521.1078,0.20675,84.252,0.05,52.3931,15.26,0.964025,77.75,12.1,67.67
11,16435.4714,0.184684,84.9587,0.05,48.1046,11.87,0.929041,76.75,12.91,68.8
12,16216.6594,0.144934,83.7107,0.05,51.2499,16.4,0.944295,75.07,13.36,70.76
13,16411.2737,0.125569,83.4481,0.05,53.0343,12.85,0.952397,76.88,13.46,68.38
14,16176.6235,0.131178,82.6676,0.05,48.4731,19.63,0.908066,74.33,13.53,69.03
15,16230.5235,0.101446,80.0982,0.05,41.279,12.15,0.931545,74.82,13.44,69.75
16,16518.3256,0.088336,80.4372,0.05,45.068,11.37,0.914471,76.98,12.76,67.35
17,16361.3939,0.07232,81.7806,0.05,45.1925,15.08,0.891643,75.7,13.37,70.22
18,16103.3362,0.07462,83.4161,0.05,48.3905,15.46,0.973623,74.33,13.84,69.58
19,16259.8358,0.061727,82.9489,0.05,51.4468,15.73,0.931602,74.91,13.66,69.92
20,16229.9277,0.061552,82.2734,0.05,47.7245,12.27,0.917269,74.84,13.74,68.19
21,16130.7792,0.0588,81.8936,0.05,45.2766,15.96,0.95346,74.16,13.76,67.99
22,16393.2751,0.05934,80.3204,0.05,44.4858,10.37,0.885341,75.78,13.48,66.42
23,16310.5909,0.061116,80.4505,0.05,45.7988,12.09,0.927969,75.74,13.51,68.99
24,16474.2982,0.059874,81.1072,0.05,51.2705,10.96,0.920428,76.85,13.04,69.93
25,16467.0878,0.062227,79.6381,0.05,57.648,19.5,0.982291,76.87,12.25,67.92
26,16500.3256,0.061066,79.9396,0.05,49.3719,12.05,0.891563,77.04,12.73,68.63
27,16424.7469,0.062815,81.9135,0.05,41.7525,10.24,0.955022,77.27,12.78,66.3
28,16523.4134,0.059316,82.0189,0.05,45.4032,10.39,0.901303,77.35,12.86,67.12
29,16492.4869,0.058483,82.491,0.05,48.5627,14.14,0.933056,77.18,12.88,65.88
30,16562.508,0.053914,82.1179,0.05,45.1671,11.99,0.972008,77.91,12.05,67.76
31,16679.6112,0.052109,82.3907,0.05,50.0102,8.04,0.944476,78.98,11.86,63.38
32,16524.4504,0.058634,81.0431,0.05,44.9094,11.0,0.950366,78.02,12.58,66.72
33,16754.9557,0.058169,81.4196,0.05,49.6096,9.83,0.926237,79.42,11.97,67.07
34,16557.5332,0.059986,83.2937,0.05,47.6223,12.86,0.922444,77.89,12.72,67.31
35,16522.9204,0.053894,83.4793,0.05,45.8418,13.73,0.902014,77.42,12.61,65.44
36,16765.0802,0.050539,83.5261,0.05,52.0576,7.72,0.892821,79.17,12.1,67.56
37,16623.5816,0.0517,82.9027,0.05,52.0587,7.85,0.947979,78.84,12.26,67.33
38,16682.6976,0.050017,85.0519,0.05,47.9458,8.02,0.931131,78.66,11.91,65.0
