episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,15157.7085,0,0,0.0,30.6815,21.76,0.87,56.79,8.85,0.0
1,14966.0274,0,0,0.0,29.7592,21.03,0.87,54.82,9.45,0.0
2,14940.5382,0,0,0.0,30.0554,21.85,0.87,55.02,9.61,0.0
3,14836.3369,0,0,0.0,29.7816,27.03,0.87,54.2,9.56,0.0
4,15109.524,0,0,0.0,30.7606,19.36,0.87,55.92,8.98,0.0
5,15073.0131,0,0,0.0,33.7212,20.22,0.87,55.77,7.92,0.0
6,15026.8403,0,0,0.0,33.4229,25.58,0.87,55.62,8.31,0.0
7,15017.1693,0,0,0.0,32.1674,14.41,0.87,55.08,8.62,0.0
8,14984.9601,0,0,0.0,30.6767,24.39,0.87,55.3,9.35,0.0
9,15016.4738,0,0,0.0,30.0246,23.0,0.87,55.32,9.09,0.0
10,15147.3052,0,0,0.0,33.2153,28.0,0.87,57.02,8.32,0.0
11,15077.8583,0,0,0.0,31.6728,27.57,0.87,56.3,8.92,0.0
12,15047.5306,0,0,0.0,31.9916,19.77,0.87,55.76,8.85,0.0
13,15171.7287,0,0,0.0,28.9227,20.25,0.87,56.96,9.64,0.0
14,15144.3514,0,0,0.0,33.4222,22.9,0.87,56.66,7.83,0.0
15,15164.4362,0,0,0.0,32.2404,21.12,0.87,56.66,8.41,0.0
16,15106.511,0,0,0.0,31.9112,21.01,0.87,56.44,8.89,0.0
17,14916.5352,0,0,0.0,32.4138,16.57,0.87,54.41,8.46,0.0
18,15043.2883,0,0,0.0,30.6854,21.08,0.87,55.4,9.13,0.0
19,14986.2573,0,0,0.0,28.5718,16.3,0.87,54.98,9.79,0.0
20,15138.9698,0,0,0.0,35.9206,20.38,0.87,56.43,7.72,0.0
21,15253.8983,0,0,0.0,35.6006,26.47,0.87,58.0,7.63,0.0
22,15017.084,0,0,0.0,31.5696,27.87,0.87,55.62,8.95,0.0
23,15032.5475,0,0,0.0,32.5684,17.62,0.87,55.74,8.7,0.0
24,15420.2025,0,0,0.0,34.8423,16.0,0.87,59.59,7.94,0.0
25,15112.4854,0,0,0.0,31.9542,24.05,0.87,56.14,8.64,0.0
26,15119.4739,0,0,0.0,31.8232,15.39,0.87,55.83,8.72,0.0
27,15100.9424,0,0,0.0,30.8365,16.95,0.87,56.05,9.26,0.0
28,15001.779,0,0,0.0,29.6933,22.62,0.87,55.75,9.46,0.0
29,14949.7868,0,0,0.0,30.0315,27.6,0.87,54.84,9.42,0.0
30,15103.4006,0,0,0.0,32.4481,20.08,0.87,55.82,8.22,0.0
31,14937.6041,0,0,0.0,31.8511,18.12,0.87,54.58,8.96,0.0
32,14902.8803,0,0,0.0,30.6043,24.91,0.87,54.51,9.21,0.0
33,15124.4552,0,0,0.0,33.3404,13.97,0.87,55.58,8.24,0.0
34,15101.4256,0,0,0.0,33.0779,23.35,0.87,56.3,8.2,0.0
35,15045.3212,0,0,0.0,33.1964,21.24,0.87,55.54,8.54,0.0
36,15088.6792,0,0,0.0,31.9014,20.56,0.87,55.71,8.86,0.0
37,15043.5868,0,0,0.0,31.0823,18.68,0.87,55.47,8.96,0.0
38,15061.1391,0,0,0.0,30.3222,19.89,0.87,55.63,8.95,0.0
39,15189.2344,0,0,0.0,36.1559,16.69,0.87,56.66,7.22,0.0
40,14989.3551,0,0,0.0,32.6196,23.52,0.87,55.31,8.62,0.0
41,15016.8711,0,0,0.0,30.1764,16.41,0.87,55.19,9.15,0.0
42,15041.4397,0,0,0.0,32.6197,18.45,0.87,55.58,8.62,0.0
43,14993.6257,0,0,0.0,35.89,23.37,0.87,55.13,7.36,0.0
44,15081.3635,0,0,0.0,29.9996,22.49,0.87,56.43,9.35,0.0
45,15164.8386,0,0,0.0,32.8872,20.16,0.87,56.67,8.6,0.0
46,15154.4225,0,0,0.0,30.7645,26.17,0.87,56.85,9.19,0.0
47,15059.7661,0,0,0.0,27.6569,24.86,0.87,56.09,9.96,0.0
48,14998.6105,0,0,0.0,34.2838,23.43,0.87,55.05,8.06,0.0
49,15052.02,0,0,0.0,32.2591,21.09,0.87,55.81,8.44,0.0
