episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,15032.6225,0,0,0.0,33.9129,20.85,0.87,55.32,8.16,0.0
1,14958.237,0,0,0.0,30.7715,24.99,0.87,54.95,9.09,0.0
2,15083.7546,0,0,0.0,31.5901,17.95,0.87,55.57,8.93,0.0
3,14997.1961,0,0,0.0,30.2867,23.67,0.87,55.27,9.49,0.0
4,14872.0153,0,0,0.0,30.1469,23.86,0.87,54.36,9.25,0.0
5,15243.4835,0,0,0.0,33.5352,23.32,0.87,57.3,8.38,0.0
6,14958.1923,0,0,0.0,30.889,21.32,0.87,54.57,8.95,0.0
7,14920.229,0,0,0.0,30.19,26.33,0.87,54.62,9.13,0.0
8,14871.5299,0,0,0.0,30.4952,21.45,0.87,53.9,9.47,0.0
9,15164.9651,0,0,0.0,30.6288,21.99,0.87,56.72,9.17,0.0
10,15034.5092,0,0,0.0,31.7156,22.3,0.87,55.58,8.81,0.0
11,15125.5173,0,0,0.0,33.0265,13.93,0.87,56.29,8.21,0.0
12,15196.2711,0,0,0.0,30.6032,23.23,0.87,56.97,9.59,0.0
13,15063.9071,0,0,0.0,34.085,20.26,0.87,55.43,8.29,0.0
14,15096.7556,0,0,0.0,31.7818,25.89,0.87,56.45,8.59,0.0
15,15235.2436,0,0,0.0,35.5734,26.9,0.87,57.67,7.54,0.0
16,15179.7354,0,0,0.0,32.4412,21.36,0.87,57.08,8.62,0.0
17,15124.2174,0,0,0.0,31.3987,20.27,0.87,56.08,8.73,0.0
18,15032.5423,0,0,0.0,32.6092,22.35,0.87,55.46,8.55,0.0
19,15043.5323,0,0,0.0,30.8655,23.46,0.87,55.45,9.04,0.0
20,15080.001,0,0,0.0,31.2515,18.01,0.87,55.58,9.18,0.0
21,14971.7474,0,0,0.0,29.4481,24.33,0.87,55.12,9.38,0.0
22,15115.481,0,0,0.0,32.6433,22.27,0.87,56.34,8.53,0.0
23,15023.245,0,0,0.0,33.273,18.3,0.87,55.46,8.14,0.0
24,14941.546,0,0,0.0,30.6271,20.7,0.87,54.83,9.27,0.0
25,15105.6132,0,0,0.0,31.0911,17.02,0.87,55.89,8.85,0.0
26,15153.2631,0,0,0.0,31.291,20.79,0.87,56.17,8.88,0.0
27,15141.7941,0,0,0.0,30.4357,20.75,0.87,56.76,8.9,0.0
28,14917.3005,0,0,0.0,27.2429,21.78,0.87,55.04,10.32,0.0
29,15159.707,0,0,0.0,36.5814,19.94,0.87,56.62,7.4,0.0
30,14882.2933,0,0,0.0,28.2576,20.62,0.87,54.36,9.81,0.0
31,15006.3051,0,0,0.0,30.9914,21.59,0.87,55.31,9.1,0.0
32,15023.721,0,0,0.0,29.5574,20.45,0.87,55.31,9.44,0.0
33,15061.6862,0,0,0.0,30.7589,20.83,0.87,55.63,8.84,0.0
34,15010.511,0,0,0.0,31.7614,25.49,0.87,55.15,8.6,0.0
35,14979.0386,0,0,0.0,29.7332,19.67,0.87,54.91,9.62,0.0
36,15087.4505,0,0,0.0,30.9084,18.24,0.87,55.7,8.65,0.0
37,15154.106,0,0,0.0,34.3149,19.78,0.87,56.55,8.03,0.0
38,15114.8976,0,0,0.0,31.6225,19.01,0.87,55.93,8.59,0.0
39,15360.9622,0,0,0.0,36.0433,17.94,0.87,58.33,7.53,0.0
40,15131.7707,0,0,0.0,33.3609,20.68,0.87,56.69,8.04,0.0
41,15151.0293,0,0,0.0,32.6359,23.45,0.87,56.54,8.51,0.0
42,15096.5552,0,0,0.0,30.784,22.16,0.87,56.01,9.18,0.0
43,15036.4437,0,0,0.0,34.7942,23.48,0.87,55.48,7.76,0.0
44,15004.2802,0,0,0.0,32.6412,21.95,0.87,55.18,8.49,0.0
45,15038.6362,0,0,0.0,33.7001,24.33,0.87,55.41,8.33,0.0
46,15026.207,0,0,0.0,29.7107,21.89,0.87,55.25,9.55,0.0
47,15104.1313,0,0,0.0,31.4265,20.27,0.87,55.88,8.84,0.0
48,15053.9235,0,0,0.0,32.5369,20.96,0.87,55.93,8.57,0.0
49,14922.9636,0,0,0.0,29.0668,17.55,0.87,54.25,9.63,0.0
