episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,15021.13,0.073951,16.6679,0.62,45.2182,28.4,0.942746,65.71,16.96,73.66
1,16018.9073,0.154985,40.8318,0.24,54.2345,17.08,0.952453,73.48,14.09,68.97
2,16904.7056,0.247783,56.8493,0.05,62.1495,8.75,0.964764,80.85,11.8,64.05
3,16677.9112,0.31509,67.8459,0.05,63.9259,11.49,0.995451,79.27,12.38,66.13
4,16471.0287,0.307479,74.0401,0.05,59.5304,10.92,0.941463,77.16,12.89,66.51
5,16150.1738,0.3093,76.826,0.05,47.2246,17.66,0.957364,74.47,13.98,70.51
6,16153.2598,0.311117,78.4846,0.05,43.8269,16.63,0.907192,74.3,13.79,71.38
7,16193.8432,0.291237,79.7521,0.05,51.7671,15.77,0.961336,74.8,13.61,71.28
8,16342.9046,0.2444,80.5391,0.05,53.0899,11.27,0.963912,76.02,13.08,70.38
9,16220.2307,0.234226,82.181,0.05,48.4829,12.87,0.904136,75.46,14.16,70.31
10,16147.7269,0.212508,82.1074,0.05,52.6787,17.09,0.946265,74.39,13.87,70.67
11,16058.3446,0.168483,80.1942,0.05,48.5509,20.31,0.943682,73.28,13.61,70.02
12,16228.9351,0.158589,78.2805,0.05,49.8876,18.28,0.939666,74.8,13.34,71.08
13,16285.6615,0.148213,80.6106,0.05,48.8581,12.52,0.982748,75.73,13.09,69.02
14,16521.0239,0.128055,81.8251,0.05,52.1688,15.63,0.937194,77.01,12.46,69.96
15,16465.5518,0.104337,81.2619,0.05,51.8346,14.25,0.919354,76.33,12.57,68.7
16,16676.9725,0.096982,80.1047,0.05,47.3761,12.1,0.87863,77.63,12.07,67.86
17,16515.1925,0.088788,80.3017,0.05,47.9503,12.49,0.979225,77.27,11.83,65.66
18,16518.2731,0.076008,82.2481,0.05,46.5015,10.82,0.944918,77.62,12.51,65.51
19,16336.9839,0.065543,82.2301,0.05,45.3151,15.75,0.937839,75.96,12.72,67.08
20,16526.1271,0.06268,82.4315,0.05,49.1303,12.41,0.960055,77.66,11.79,62.77
21,16488.176,0.060628,82.7275,0.05,46.0434,9.98,0.93404,77.08,12.32,65.83
22,16479.8674,0.05956,82.6989,0.05,45.7716,13.26,0.908527,76.56,12.5,67.03
23,16546.4871,0.063033,84.0723,0.05,45.9267,11.42,0.948919,78.0,12.66,66.54
24,16572.432,0.062376,83.5689,0.05,47.3997,9.82,0.901913,77.5,12.55,67.97
25,16448.6602,0.060333,83.68,0.05,46.3568,17.91,0.91336,76.62,12.84,68.7
26,16512.6104,0.059752,83.6247,0.05,46.6608,9.71,0.915027,77.41,12.89,68.07
27,16587.5311,0.058726,82.2298,0.05,48.0311,11.48,0.885082,77.87,12.33,65.16
28,16560.2182,0.058176,82.5694,0.05,51.5662,9.22,0.998522,78.4,12.12,66.88
29,16458.1059,0.055553,82.7126,0.05,44.4536,12.09,0.942646,77.18,12.54,65.41
30,16537.7619,0.054484,83.0008,0.05,45.5422,8.67,0.907264,77.65,12.47,65.05
31,16490.8004,0.057884,83.5205,0.05,47.0873,14.97,0.987221,77.58,12.29,65.22
32,16618.553,0.062462,83.5813,0.05,48.5007,9.21,0.92344,77.98,11.92,68.39
33,16796.0911,0.062537,84.2173,0.05,52.4917,10.27,0.869473,79.19,11.95,67.78
34,16690.6892,0.062476,83.634,0.05,52.1791,10.4,0.938204,78.89,11.78,66.83
35,16714.9704,0.06085,83.9645,0.05,50.3669,10.93,0.92221,78.92,11.95,64.05
36,16630.6901,0.059654,83.4153,0.05,45.6503,10.75,0.890292,78.03,12.43,65.05
37,16537.0258,0.056425,84.1821,0.05,46.997,10.39,0.906705,77.2,12.54,67.72
38,16647.2288,0.061492,83.9996,0.05,42.8122,13.14,0.950136,78.82,11.88,64.39
39,16692.9733,0.057305,83.3441,0.05,46.8966,9.38,0.89396,79.02,12.06,66.31
40,16596.6801,0.050924,83.7528,0.05,46.7983,14.34,0.950625,77.9,12.4,63.06
41,16642.0934,0.046775,82.0731,0.05,50.2978,8.98,0.924543,78.09,11.98,68.09
42,16658.2902,0.049982,80.8082,0.05,48.8292,9.53,0.915056,78.42,12.21,65.98
43,16476.2856,0.053887,81.1429,0.05,45.4717,11.86,0.927905,77.36,12.65,67.36
44,16653.3074,0.051761,83.4159,0.05,54.2205,11.09,0.876332,77.7,12.48,66.28
45,16463.2775,0.054132,83.8287,0.05,48.8659,11.66,0.947197,76.88,12.7,67.4
46,16482.0095,0.049176,84.127,0.05,50.2203,13.37,0.897102,76.59,12.59,64.76
47,16661.2715,0.053036,83.0058,0.05,50.3109,9.79,0.921413,78.77,12.26,68.67
48,16609.1919,0.048782,83.979,0.05,53.1572,9.64,0.952955,78.19,12.05,67.12
49,16634.7965,0.057237,85.5679,0.05,49.8063,10.84,0.940257,78.36,11.89,63.74
50,16538.5681,0.054669,85.684,0.05,48.7521,12.34,0.918179,77.36,12.49,67.09
51,16417.6734,0.051976,86.1427,0.05,49.8071,10.05,0.908106,76.59,12.77,67.41
52,16630.2491,0.053941,84.6721,0.05,46.034,11.15,0.963012,78.53,12.3,63.99
53,16570.622,0.056839,84.6387,0.05,47.1982,8.99,0.880389,77.68,12.61,63.78
54,16332.9869,0.057706,85.2398,0.05,46.4343,14.09,0.986445,76.49,12.74,65.91
55,16585.1419,0.049262,83.9166,0.05,46.8288,10.12,0.935699,77.9,12.62,63.74
56,16689.1632,0.047223,83.6407,0.05,52.6503,13.62,0.889668,78.52,11.98,64.75
57,16607.1634,0.053651,84.3199,0.05,47.1761,11.79,0.953462,78.61,12.35,68.09
58,16540.0111,0.064962,87.5683,0.05,51.1867,10.07,0.925837,77.67,12.0,63.85
59,16253.8729,0.059478,88.2233,0.05,40.7934,15.35,0.928943,75.13,13.38,65.84
60,16407.6114,0.063125,88.5833,0.05,50.6524,11.51,0.932356,76.46,13.11,67.91
61,16308.5483,0.065666,88.4634,0.05,47.6143,19.93,0.920601,75.32,13.16,67.89
62,16443.0362,0.061683,87.3675,0.05,41.2853,13.31,0.890338,75.69,12.62,67.7
63,16510.0773,0.060939,86.7168,0.05,50.7466,12.51,0.945588,76.61,12.03,66.77
