episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,15092.4819,0,0,0.0,31.9646,220.74,0.87,56.11,8.77,0.0
1,15086.0084,0,0,0.0,31.6957,215.13,0.87,56.01,8.85,0.0
2,15074.8904,0,0,0.0,32.5455,210.57,0.87,55.6,8.65,0.0
3,15128.1214,0,0,0.0,33.3491,204.04,0.87,56.27,8.51,0.0
4,15029.919,0,0,0.0,31.1359,265.97,0.87,55.45,9.09,0.0
5,15050.2726,0,0,0.0,32.1909,319.26,0.87,55.63,8.62,0.0
6,15079.0925,0,0,0.0,32.9891,227.53,0.87,55.99,8.53,0.0
7,15086.4381,0,0,0.0,31.6533,221.37,0.87,55.98,8.76,0.0
8,15078.4671,0,0,0.0,33.1196,195.04,0.87,55.75,8.07,0.0
9,15010.1645,0,0,0.0,32.926,205.28,0.87,55.27,8.47,0.0
10,15084.0453,0,0,0.0,30.9444,175.08,0.87,55.9,9.13,0.0
11,15041.1998,0,0,0.0,31.8161,412.14,0.87,55.57,8.62,0.0
12,15050.3518,0,0,0.0,31.9842,248.6,0.87,55.59,8.88,0.0
13,15103.3121,0,0,0.0,32.3795,196.99,0.87,56.23,8.5,0.0
14,15069.1566,0,0,0.0,31.2112,1050.72,0.87,55.75,8.89,0.0
15,15003.9234,0,0,0.0,32.2823,236.31,0.87,55.54,8.61,0.0
16,15088.8014,0,0,0.0,30.7656,317.92,0.87,55.97,9.14,0.0
17,15062.9797,0,0,0.0,32.9769,134.94,0.87,55.78,8.21,0.0
18,15072.626,0,0,0.0,31.0071,620.72,0.87,55.88,8.85,0.0
19,15089.5473,0,0,0.0,31.036,363.46,0.87,56.15,8.86,0.0
20,15096.0321,0,0,0.0,32.0606,213.12,0.87,56.11,8.79,0.0
21,15106.5203,0,0,0.0,31.9334,173.5,0.87,55.95,8.79,0.0
22,15064.4593,0,0,0.0,32.8649,128.16,0.87,55.82,8.48,0.0
23,15099.6704,0,0,0.0,32.6063,198.34,0.87,56.05,8.5,0.0
24,15058.5548,0,0,0.0,30.4879,260.11,0.87,55.72,8.98,0.0
25,15114.5803,0,0,0.0,32.6677,298.19,0.87,56.16,8.39,0.0
26,15054.9286,0,0,0.0,31.6046,742.05,0.87,55.74,8.82,0.0
27,15087.7156,0,0,0.0,31.8092,210.98,0.87,55.96,8.69,0.0
28,15097.3569,0,0,0.0,32.2261,235.35,0.87,56.09,8.77,0.0
29,14992.517,0,0,0.0,31.3403,200.34,0.87,55.33,8.75,0.0
30,15069.2787,0,0,0.0,31.3138,297.51,0.87,55.95,9.05,0.0
31,15044.7439,0,0,0.0,31.8015,194.61,0.87,55.68,8.56,0.0
32,15117.1529,0,0,0.0,32.8077,128.12,0.87,56.07,8.21,0.0
33,15060.7937,0,0,0.0,32.72,140.74,0.87,55.46,8.58,0.0
34,15062.2669,0,0,0.0,32.494,160.79,0.87,55.79,8.66,0.0
35,15003.436,0,0,0.0,31.532,198.15,0.87,55.28,9.01,0.0
36,15139.3639,0,0,0.0,34.3179,131.99,0.87,56.32,7.72,0.0
37,15070.7239,0,0,0.0,32.0581,408.29,0.87,55.77,8.54,0.0
38,15086.7325,0,0,0.0,31.181,200.81,0.87,56.12,8.74,0.0
39,15064.9831,0,0,0.0,32.2972,261.59,0.87,56.11,8.34,0.0
40,15110.069,0,0,0.0,31.6547,149.04,0.87,56.08,8.88,0.0
41,15116.8158,0,0,0.0,31.7353,229.35,0.87,56.26,8.77,0.0
42,15102.1894,0,0,0.0,30.9171,274.99,0.87,56.06,9.0,0.0
43,15086.1653,0,0,0.0,32.0501,318.11,0.87,55.95,8.67,0.0
44,15055.8089,0,0,0.0,31.7678,132.12,0.87,55.56,9.04,0.0
45,15033.7413,0,0,0.0,31.8404,219.57,0.87,55.71,8.77,0.0
46,15061.9026,0,0,0.0,31.5708,169.16,0.87,55.78,8.62,0.0
47,15035.7791,0,0,0.0,30.4411,294.08,0.87,55.64,9.43,0.0
48,15135.6365,0,0,0.0,32.7084,150.71,0.87,56.23,8.28,0.0
49,15140.6949,0,0,0.0,32.4117,112.67,0.87,56.41,8.79,0.0
