episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,4368.0451,0.072777,4.8908,0.886,37.0866,37.32,0.934956,62.45,19.0,74.87
1,4600.6659,0.084031,14.3832,0.772,55.8454,17.79,0.946792,67.92,16.3,72.58
2,4586.6327,0.161679,23.2151,0.658,50.0933,33.39,0.952049,67.92,16.37,71.68
3,4781.0701,0.297877,31.1098,0.544,61.8444,19.25,0.930879,72.77,14.87,69.18
4,4753.03,0.434845,38.6338,0.43,50.5159,22.54,0.963398,71.77,14.6,65.75
5,4868.2967,0.521772,45.0329,0.316,54.4858,20.1,0.919152,74.62,14.35,64.58
6,4968.3745,0.654157,50.253,0.202,59.7037,11.5,0.943934,77.08,12.45,59.07
7,4998.102,0.718633,54.1213,0.088,65.9041,9.5,0.949288,78.35,12.13,55.8
8,4936.4617,0.81284,57.4545,0.05,52.5871,15.8,0.950106,76.97,13.08,54.4
9,4953.2831,0.83033,61.344,0.05,52.5382,24.35,0.967823,77.82,12.5,53.67
10,4928.8037,0.875516,64.1771,0.05,47.2647,12.53,0.922592,76.53,13.1,53.83
11,5025.8405,0.947315,66.8515,0.05,54.1335,10.43,0.967821,79.78,12.28,52.4
12,5050.4539,0.955481,69.7685,0.05,63.8463,5.5,1.009942,80.5,10.95,48.72
13,4997.4381,0.902513,71.9938,0.05,55.447,9.55,0.983089,78.8,11.95,50.6
14,4966.0483,1.015602,73.9574,0.05,45.956,13.69,0.948445,77.9,12.92,49.12
15,5099.2685,1.018384,76.3015,0.05,62.965,6.11,0.960709,81.6,11.47,49.07
16,5032.6793,0.94846,78.2523,0.05,55.3223,23.14,0.930679,79.07,12.07,49.7
17,4973.2008,1.01674,79.8415,0.05,51.9621,10.73,0.977876,77.98,11.9,50.73
18,4864.3104,0.983273,81.4907,0.05,50.1681,10.28,0.961381,75.78,13.75,50.6
19,4892.6092,0.998362,83.0899,0.05,48.819,7.57,0.936338,76.13,13.3,50.5
20,4939.9049,1.062649,83.1609,0.05,45.7068,12.43,0.962246,77.82,13.12,50.75
21,4939.0203,0.94445,83.0363,0.05,55.9668,9.42,0.973272,77.32,12.68,49.03
22,4948.216,1.014335,83.6829,0.05,53.7757,14.72,0.918056,76.43,12.5,48.67
23,4998.9588,0.980036,85.2048,0.05,52.2047,6.22,0.881237,78.12,13.08,45.95
24,5032.8951,0.906358,85.2559,0.05,56.5991,11.3,0.882524,78.52,12.95,47.98
25,4980.1162,0.906647,86.8538,0.05,55.0813,11.4,0.96982,78.58,12.9,51.6
26,5025.9991,0.972401,87.6711,0.05,56.3282,9.7,0.94588,78.8,12.25,48.77
27,4940.404,0.88762,86.8825,0.05,55.8387,12.02,0.924098,76.08,12.88,49.93
28,5005.466,0.868064,87.5867,0.05,57.2942,9.33,0.935335,78.17,12.63,49.35
29,4907.985,0.862729,87.5891,0.05,48.5899,15.26,0.866689,75.43,13.6,48.52
30,4976.0099,0.796803,86.8362,0.05,51.2863,15.72,0.857273,77.35,13.18,46.87
31,4967.7647,0.755259,87.1808,0.05,46.8824,14.78,0.86642,77.23,12.65,46.62
32,4997.8939,0.741309,87.2497,0.05,53.075,14.19,0.880796,77.63,12.2,46.37
33,5021.8049,0.665443,86.7971,0.05,57.4308,8.5,0.892198,78.15,11.77,46.18
34,4970.055,0.654073,86.4122,0.05,50.0993,8.49,0.975042,77.6,12.33,47.17
35,4942.7881,0.641945,86.8972,0.05,48.9783,10.99,0.871104,76.58,12.92,47.35
36,5030.4587,0.587963,87.3108,0.05,62.5749,17.68,0.965966,78.97,11.53,44.65
37,4966.1065,0.599023,87.3896,0.05,56.175,30.11,0.885666,77.38,12.52,47.57
38,5066.4884,0.536619,87.0468,0.05,65.9601,8.47,0.890932,80.1,11.7,44.53
39,5005.7136,0.523736,86.5185,0.05,52.3164,8.7,0.863256,78.1,12.82,45.08
40,4970.3774,0.48953,86.4715,0.05,57.1248,6.95,0.994892,77.7,12.3,43.9
41,5006.805,0.466726,86.4341,0.05,50.7903,7.14,0.941235,77.75,11.52,46.55
42,4926.4077,0.44004,85.6855,0.05,45.3708,9.12,0.95962,76.22,13.23,47.45
43,5025.2709,0.419368,86.7701,0.05,53.9574,10.19,0.953625,79.47,12.18,44.63
44,5037.8347,0.3971,86.84,0.05,62.9243,8.79,0.968281,78.77,11.75,42.48
45,4981.2098,0.369559,86.4045,0.05,44.9669,9.55,0.934617,78.22,12.77,42.42
46,4949.4761,0.368677,86.5809,0.05,49.019,8.88,0.973035,76.8,12.28,43.32
47,4938.8829,0.335963,86.6528,0.05,46.7689,16.12,0.96773,76.58,12.33,42.72
48,4982.3798,0.319678,86.7565,0.05,47.4915,9.35,0.830164,76.95,13.25,43.47
49,4951.6895,0.323184,86.5543,0.05,36.2111,7.64,0.963008,77.43,13.5,44.65
50,5023.5098,0.319391,86.1193,0.05,51.7683,9.31,0.92393,78.1,11.72,44.1
51,4946.3689,0.294397,86.0482,0.05,48.5313,12.1,0.882955,76.42,13.05,44.47
52,5064.5391,0.279721,85.8011,0.05,52.7755,7.31,0.856041,79.13,11.67,42.55
53,4878.3336,0.25576,84.3952,0.05,47.7335,12.26,0.878686,74.68,13.6,41.1
54,4876.2649,0.228063,83.8785,0.05,41.1982,12.48,0.977597,75.32,14.13,42.12
55,4959.6642,0.229675,83.4402,0.05,48.5396,8.68,0.973486,77.28,11.95,42.43
56,4985.201,0.226372,83.7325,0.05,49.6233,7.89,0.886054,77.28,12.1,39.87
57,4972.7763,0.212521,84.7953,0.05,54.5902,12.65,0.919767,77.67,12.37,41.6
58,4973.2189,0.215051,85.4037,0.05,53.2367,8.99,0.983559,77.6,11.87,41.75
59,4902.0481,0.192338,85.234,0.05,47.8948,15.19,0.938848,75.55,13.25,40.05
60,5049.0339,0.197196,84.9774,0.05,53.578,7.67,0.981524,79.8,11.53,40.5
61,4955.4971,0.180162,85.2057,0.05,56.733,17.97,0.870944,76.73,12.43,40.7
62,5058.4481,0.182589,85.8054,0.05,51.2955,6.96,0.890494,78.98,11.88,41.58
63,4958.5879,0.176378,85.8944,0.05,50.0314,13.55,0.930026,77.28,12.47,41.93
64,5028.0889,0.151016,85.4791,0.05,53.8875,10.03,0.990555,79.27,11.9,41.72
65,4951.8023,0.151271,85.6799,0.05,41.7872,10.48,0.970843,77.15,12.42,41.5
66,4940.5679,0.144837,85.3565,0.05,46.2027,12.01,0.93265,76.73,13.1,37.77
67,4906.5097,0.143612,85.1278,0.05,41.9256,15.48,0.947286,76.7,13.33,41.78
68,5075.2344,0.149119,85.0183,0.05,51.5736,7.22,1.051274,81.07,11.58,40.73
69,4966.4427,0.133124,84.3042,0.05,45.2938,15.85,0.926727,77.08,12.62,37.93
70,5041.9434,0.142602,83.891,0.05,50.4537,11.75,0.938138,78.77,11.58,41.33
71,5015.4979,0.13376,83.5307,0.05,47.9177,10.26,0.918769,78.02,11.72,37.55
72,4974.4088,0.136927,83.6464,0.05,50.7971,7.28,0.908784,77.12,12.5,38.82
73,5003.6368,0.13976,84.3171,0.05,44.6104,12.76,0.947893,78.33,11.83,38.65
74,5085.6229,0.133711,84.3557,0.05,46.4491,8.07,0.797443,79.08,12.02,36.23
75,5124.0276,0.144721,85.1468,0.05,50.0562,5.42,0.847342,80.7,11.37,39.6
76,5041.0647,0.137691,85.4946,0.05,45.4045,9.9,0.847384,77.92,11.95,37.73
77,4961.0021,0.138306,85.5408,0.05,45.5908,8.55,0.951277,78.37,13.18,40.15
78,5025.6281,0.142209,85.4619,0.05,54.7124,14.06,0.973976,79.23,12.2,40.98
79,5061.6873,0.137176,85.363,0.05,68.7316,10.82,0.981227,79.9,11.25,36.88
80,4969.9467,0.133192,85.8552,0.05,46.2831,8.51,0.910974,77.4,12.75,37.23
81,4849.1268,0.136158,85.8808,0.05,43.1758,11.49,1.065199,75.0,12.75,38.52
82,5033.9747,0.141781,85.9783,0.05,52.8912,11.38,0.93578,79.53,12.03,37.25
83,5052.7923,0.139884,86.602,0.05,58.0269,8.2,0.91696,79.1,11.42,40.97
84,4972.0551,0.138949,85.8077,0.05,44.04,7.93,1.005707,78.48,12.67,37.42
85,5013.0765,0.139819,85.6509,0.05,42.1407,13.01,0.830683,78.05,12.6,38.3
86,5017.1692,0.141669,86.0163,0.05,46.3905,10.95,0.886121,77.47,11.78,36.82
87,5016.7987,0.143934,85.8179,0.05,60.3407,12.71,0.989821,79.2,12.2,37.92
88,4852.0897,0.138003,86.366,0.05,44.7501,18.93,1.010835,76.07,13.35,37.92
