episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,15072.624,0,0,0.0,31.4166,177.83,0.87,55.73,8.8,0.0
1,15048.5623,0,0,0.0,32.5089,199.79,0.87,55.45,8.62,0.0
2,15100.5824,0,0,0.0,31.9546,487.87,0.87,56.14,8.54,0.0
3,15038.8764,0,0,0.0,31.3373,247.97,0.87,55.5,8.63,0.0
4,15053.9605,0,0,0.0,31.5537,321.0,0.87,55.56,8.71,0.0
5,15088.2626,0,0,0.0,32.4289,299.98,0.87,55.85,8.53,0.0
6,15086.2882,0,0,0.0,31.9732,259.8,0.87,56.18,8.72,0.0
7,15150.8034,0,0,0.0,30.869,176.75,0.87,56.37,9.04,0.0
8,15048.1767,0,0,0.0,32.3744,811.6,0.87,55.78,8.59,0.0
9,15096.7662,0,0,0.0,32.4415,315.73,0.87,56.33,8.62,0.0
10,15114.9609,0,0,0.0,32.1567,142.87,0.87,56.21,8.37,0.0
11,15056.0973,0,0,0.0,31.2381,393.69,0.87,55.53,8.95,0.0
12,15084.659,0,0,0.0,32.7183,141.77,0.87,55.88,8.52,0.0
13,15034.794,0,0,0.0,31.7913,475.92,0.87,55.57,8.53,0.0
14,15090.3508,0,0,0.0,31.1177,218.85,0.87,56.01,8.69,0.0
15,15055.384,0,0,0.0,32.6849,223.5,0.87,55.6,8.55,0.0
16,15061.2108,0,0,0.0,31.5362,181.9,0.87,55.88,8.96,0.0
17,15121.3276,0,0,0.0,31.3616,147.27,0.87,56.25,8.95,0.0
18,15025.6396,0,0,0.0,30.7655,180.19,0.87,55.38,9.21,0.0
19,15078.1646,0,0,0.0,32.5715,194.09,0.87,55.99,8.7,0.0
20,15020.8946,0,0,0.0,30.9572,289.27,0.87,55.6,8.97,0.0
21,15122.4584,0,0,0.0,31.535,158.36,0.87,56.35,8.58,0.0
22,15044.4341,0,0,0.0,32.0616,170.95,0.87,55.51,8.91,0.0
23,15117.0636,0,0,0.0,32.3181,225.05,0.87,56.28,8.64,0.0
24,15070.6837,0,0,0.0,31.6418,360.59,0.87,55.96,8.86,0.0
25,15093.5842,0,0,0.0,31.9047,375.92,0.87,56.08,8.92,0.0
26,15046.8046,0,0,0.0,32.1223,186.89,0.87,55.62,8.83,0.0
27,15145.0896,0,0,0.0,31.8911,501.16,0.87,56.56,8.68,0.0
28,15021.8563,0,0,0.0,32.8195,198.06,0.87,55.46,8.43,0.0
29,15082.9339,0,0,0.0,32.239,580.49,0.87,55.77,8.55,0.0
30,15085.2512,0,0,0.0,32.65,436.02,0.87,55.91,8.42,0.0
31,15077.1436,0,0,0.0,32.0387,349.33,0.87,55.91,8.79,0.0
32,15131.079,0,0,0.0,32.6053,204.9,0.87,56.41,8.44,0.0
33,14989.3642,0,0,0.0,30.9661,227.74,0.87,55.13,9.01,0.0
34,15100.4543,0,0,0.0,31.0544,215.9,0.87,56.06,8.97,0.0
35,15111.2573,0,0,0.0,32.6728,198.33,0.87,56.08,8.56,0.0
36,15076.6187,0,0,0.0,31.2057,124.85,0.87,55.76,8.92,0.0
37,15059.9842,0,0,0.0,31.4092,320.01,0.87,55.69,8.95,0.0
38,15020.483,0,0,0.0,31.7866,227.57,0.87,55.35,8.9,0.0
39,15056.6264,0,0,0.0,31.426,304.59,0.87,55.88,8.86,0.0
40,15069.962,0,0,0.0,30.2063,210.64,0.87,55.6,9.25,0.0
41,15099.1951,0,0,0.0,32.6194,224.01,0.87,55.84,8.49,0.0
42,15083.6485,0,0,0.0,31.9605,311.12,0.87,56.09,8.62,0.0
43,15060.5948,0,0,0.0,32.3888,275.27,0.87,55.68,8.62,0.0
44,15086.4559,0,0,0.0,32.1984,151.54,0.87,55.95,8.55,0.0
45,15065.733,0,0,0.0,30.3566,206.8,0.87,55.82,9.07,0.0
46,15054.2639,0,0,0.0,31.8524,322.17,0.87,55.65,8.6,0.0
47,15057.7102,0,0,0.0,31.2463,162.5,0.87,55.73,9.11,0.0
48,15069.8147,0,0,0.0,30.5438,340.01,0.87,55.96,9.34,0.0
49,15119.0155,0,0,0.0,31.5161,159.67,0.87,56.27,8.74,0.0
