episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,34427.5251,0,0,0.0,24.8763,316.67,0.816228,81.03,7.25,0.0
1,34382.8454,0,0,0.0,25.3058,242.06,0.816228,80.87,7.3,0.0
2,34513.6032,0,0,0.0,24.7347,233.11,0.816228,81.51,7.35,0.0
3,34508.741,0,0,0.0,24.3746,436.67,0.816228,81.5,7.6,0.0
4,34420.6289,0,0,0.0,25.0628,573.18,0.816228,81.05,7.31,0.0
5,34481.2489,0,0,0.0,25.1792,216.68,0.816228,81.23,7.13,0.0
6,34553.3063,0,0,0.0,25.5443,169.81,0.816228,81.64,7.05,0.0
7,34518.6369,0,0,0.0,25.0968,283.5,0.816228,81.47,7.1,0.0
8,34411.6889,0,0,0.0,24.7195,242.29,0.816228,80.99,7.4,0.0
9,34408.0503,0,0,0.0,24.8093,237.13,0.816228,81.01,7.43,0.0
10,34493.3122,0,0,0.0,25.0041,2833.95,0.816228,81.29,7.1,0.0
11,34506.8751,0,0,0.0,25.0465,268.62,0.816228,81.46,7.3,0.0
12,34392.145,0,0,0.0,24.5526,413.33,0.816228,80.9,7.58,0.0
13,34501.1336,0,0,0.0,25.2531,746.61,0.816228,81.36,7.23,0.0
14,34404.3417,0,0,0.0,24.8055,261.81,0.816228,80.83,7.36,0.0
15,34446.6583,0,0,0.0,25.3378,218.71,0.816228,81.02,7.1,0.0
16,34503.6017,0,0,0.0,24.742,272.56,0.816228,81.38,7.38,0.0
17,34480.7613,0,0,0.0,24.8479,216.62,0.816228,81.29,7.31,0.0
18,34472.5757,0,0,0.0,24.7908,234.65,0.816228,81.22,7.19,0.0
19,34463.0257,0,0,0.0,25.1384,702.66,0.816228,81.12,7.21,0.0
20,34514.2716,0,0,0.0,24.7759,232.69,0.816228,81.39,7.28,0.0
21,34465.6541,0,0,0.0,25.2691,523.48,0.816228,81.19,7.07,0.0
22,34509.2215,0,0,0.0,24.9255,363.93,0.816228,81.42,7.23,0.0
23,34532.3421,0,0,0.0,24.9086,173.59,0.816228,81.55,7.26,0.0
24,34477.3561,0,0,0.0,25.3938,168.22,0.816228,81.09,6.93,0.0
25,34390.6272,0,0,0.0,24.8298,254.99,0.816228,80.93,7.38,0.0
26,34487.773,0,0,0.0,25.1391,271.08,0.816228,81.25,7.09,0.0
27,34459.8084,0,0,0.0,25.1805,196.68,0.816228,81.15,7.27,0.0
28,34391.1444,0,0,0.0,24.1688,414.0,0.816228,81.04,7.67,0.0
29,34427.479,0,0,0.0,25.3487,388.53,0.816228,80.86,7.21,0.0
30,34507.9717,0,0,0.0,25.2588,277.65,0.816228,81.41,7.05,0.0
31,34471.2869,0,0,0.0,25.0842,1442.07,0.816228,81.12,7.16,0.0
32,34490.1881,0,0,0.0,25.4166,2629.43,0.816228,81.31,7.02,0.0
33,34498.8586,0,0,0.0,24.6086,494.74,0.816228,81.45,7.38,0.0
34,34519.2564,0,0,0.0,25.0883,249.07,0.816228,81.36,7.1,0.0
35,34498.4146,0,0,0.0,25.788,189.42,0.816228,81.35,6.97,0.0
36,34496.3334,0,0,0.0,25.5569,320.03,0.816228,81.3,7.02,0.0
37,34436.7149,0,0,0.0,25.475,240.16,0.816228,81.09,7.12,0.0
38,34556.8711,0,0,0.0,25.0256,331.77,0.816228,81.55,7.18,0.0
39,34498.5113,0,0,0.0,25.5324,178.52,0.816228,81.45,6.92,0.0
40,34465.3073,0,0,0.0,24.9466,1012.59,0.816228,81.24,7.31,0.0
41,34377.6896,0,0,0.0,24.7401,203.3,0.816228,80.84,7.53,0.0
42,34489.7252,0,0,0.0,25.2319,387.12,0.816228,81.43,7.15,0.0
43,34531.3742,0,0,0.0,24.8368,718.19,0.816228,81.53,7.22,0.0
44,34461.6053,0,0,0.0,24.8921,277.3,0.816228,81.27,7.28,0.0
45,34441.5336,0,0,0.0,25.6949,201.05,0.816228,81.08,6.88,0.0
46,34442.7931,0,0,0.0,24.5953,206.61,0.816228,81.17,7.26,0.0
47,34496.3087,0,0,0.0,25.0438,365.75,0.816228,81.3,7.18,0.0
48,34522.1731,0,0,0.0,25.263,556.86,0.816228,81.48,6.98,0.0
49,34527.2494,0,0,0.0,25.1089,329.65,0.816228,81.47,7.21,0.0
