episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,34451.435,0,0,0.0,25.0724,514.77,0.816228,81.13,7.21,0.0
1,34498.0598,0,0,0.0,25.1257,194.05,0.816228,81.23,7.14,0.0
2,34515.0121,0,0,0.0,25.2001,283.98,0.816228,81.47,7.11,0.0
3,34434.8044,0,0,0.0,25.4596,179.54,0.816228,80.94,7.05,0.0
4,34435.4753,0,0,0.0,24.6346,273.4,0.816228,81.15,7.49,0.0
5,34415.5457,0,0,0.0,25.0911,226.69,0.816228,80.99,7.34,0.0
6,34458.4556,0,0,0.0,25.5022,286.77,0.816228,81.26,6.92,0.0
7,34486.6209,0,0,0.0,25.0709,211.77,0.816228,81.34,7.12,0.0
8,34476.029,0,0,0.0,25.3954,381.93,0.816228,81.25,7.09,0.0
9,34502.7245,0,0,0.0,25.3919,242.61,0.816228,81.36,7.02,0.0
10,34480.8439,0,0,0.0,25.3312,911.72,0.816228,81.23,7.01,0.0
11,34481.5042,0,0,0.0,24.9099,278.09,0.816228,81.28,7.19,0.0
12,34444.0352,0,0,0.0,25.1492,226.98,0.816228,81.12,7.29,0.0
13,34469.9684,0,0,0.0,24.8353,222.83,0.816228,81.15,7.27,0.0
14,34500.7313,0,0,0.0,24.929,355.24,0.816228,81.28,7.26,0.0
15,34412.2966,0,0,0.0,24.4407,555.32,0.816228,81.01,7.41,0.0
16,34494.8008,0,0,0.0,25.1061,2185.31,0.816228,81.42,7.31,0.0
17,34549.5828,0,0,0.0,25.5381,178.02,0.816228,81.43,6.97,0.0
18,34500.1337,0,0,0.0,24.9468,267.24,0.816228,81.35,7.23,0.0
19,34432.0612,0,0,0.0,24.1942,299.09,0.816228,81.21,7.61,0.0
20,34420.1765,0,0,0.0,25.1266,398.93,0.816228,80.95,7.31,0.0
21,34445.3371,0,0,0.0,25.3418,201.93,0.816228,81.08,7.27,0.0
22,34494.8579,0,0,0.0,25.096,355.28,0.816228,81.35,7.22,0.0
23,34452.9487,0,0,0.0,24.962,200.29,0.816228,81.23,7.13,0.0
24,34448.1526,0,0,0.0,25.0807,288.12,0.816228,81.13,7.12,0.0
25,34486.0754,0,0,0.0,25.1629,331.2,0.816228,81.28,7.2,0.0
26,34458.4901,0,0,0.0,24.9722,920.84,0.816228,81.23,7.32,0.0
27,34443.1163,0,0,0.0,24.6729,206.67,0.816228,81.15,7.41,0.0
28,34390.7651,0,0,0.0,24.8216,430.08,0.816228,80.89,7.45,0.0
29,34463.403,0,0,0.0,24.967,290.21,0.816228,81.31,7.26,0.0
30,34418.1479,0,0,0.0,24.6,189.26,0.816228,81.0,7.41,0.0
31,34430.603,0,0,0.0,25.1906,1518.56,0.816228,81.07,7.21,0.0
32,34445.1976,0,0,0.0,24.6699,248.7,0.816228,81.16,7.39,0.0
33,34462.0634,0,0,0.0,25.0335,405.77,0.816228,81.19,7.31,0.0
34,34442.7468,0,0,0.0,25.9148,238.38,0.816228,81.06,6.98,0.0
35,34474.7954,0,0,0.0,24.9633,372.37,0.816228,81.33,7.16,0.0
36,34561.8532,0,0,0.0,25.9419,174.87,0.816228,81.62,7.01,0.0
37,34518.1088,0,0,0.0,25.029,199.73,0.816228,81.43,7.19,0.0
38,34458.3398,0,0,0.0,25.0057,276.82,0.816228,81.22,7.21,0.0
39,34437.6184,0,0,0.0,25.144,210.04,0.816228,81.13,7.23,0.0
40,34475.2759,0,0,0.0,25.0678,364.71,0.816228,81.27,7.17,0.0
41,34514.3495,0,0,0.0,25.2394,269.21,0.816228,81.39,7.1,0.0
42,34487.0352,0,0,0.0,25.2323,462.91,0.816228,81.24,7.29,0.0
43,34501.209,0,0,0.0,25.1542,538.97,0.816228,81.35,7.29,0.0
44,34475.8492,0,0,0.0,25.261,729.95,0.816228,81.29,7.15,0.0
45,34515.6266,0,0,0.0,25.4207,307.99,0.816228,81.44,7.06,0.0
46,34454.2798,0,0,0.0,25.7831,172.42,0.816228,81.11,7.13,0.0
47,34435.4509,0,0,0.0,25.021,321.6,0.816228,81.09,7.25,0.0
48,34528.5935,0,0,0.0,24.8496,243.8,0.816228,81.48,7.23,0.0
49,34540.8209,0,0,0.0,25.3227,259.16,0.816228,81.49,7.04,0.0
