episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,4372.0875,0,0,1.0,32.1761,37.17,0.930698,62.25,17.67,73.85
1,4379.08,0,0,1.0,34.567,28.76,0.932503,62.88,18.32,74.5
2,4310.5774,0,0,1.0,30.4701,43.83,0.932967,60.72,17.9,74.35
3,4411.253,0,0,1.0,36.6432,27.24,0.929554,62.78,17.27,74.87
4,4435.3908,0,0,1.0,37.9987,28.19,0.92487,64.45,18.07,74.9
5,4427.6966,0,0,1.0,37.8726,28.67,0.919472,64.22,18.02,74.1
6,4322.8498,0,0,1.0,33.0439,26.42,0.925429,60.73,18.88,75.6
7,4336.6974,0,0,1.0,34.5779,35.61,0.943677,61.27,18.47,74.78
8,4301.0482,0,0,1.0,31.1116,51.24,0.929601,60.53,18.75,74.92
9,4347.8686,0,0,1.0,34.4961,34.38,0.932535,62.1,18.73,74.95
10,4364.1495,0,0,1.0,36.445,39.85,0.928325,62.37,18.5,74.28
11,4381.3474,0,0,1.0,35.2071,65.73,0.934725,62.78,17.92,73.73
12,4348.6787,0,0,1.0,33.7349,38.75,0.920215,62.1,18.77,74.73
13,4355.4667,0,0,1.0,34.9496,40.0,0.937226,62.55,18.68,74.28
14,4369.3571,0,0,1.0,33.2148,41.09,0.935106,62.4,18.2,74.42
15,4302.3948,0,0,1.0,32.7444,61.18,0.92756,60.27,18.55,73.43
16,4374.7446,0,0,1.0,36.512,33.17,0.935959,62.67,18.0,75.35
17,4339.4825,0,0,1.0,33.2931,28.57,0.942612,61.88,18.8,73.88
18,4311.5513,0,0,1.0,32.0021,35.45,0.930953,60.97,19.02,74.07
19,4345.3303,0,0,1.0,32.9659,49.61,0.923452,61.9,19.13,75.0
20,4359.4393,0,0,1.0,33.7817,45.1,0.932188,61.88,18.03,72.9
21,4312.0174,0,0,1.0,34.7358,50.23,0.94302,60.73,18.15,74.57
22,4356.7139,0,0,1.0,39.1795,33.64,0.935158,62.2,18.57,74.48
23,4319.3365,0,0,1.0,33.3921,39.13,0.93435,61.18,18.65,75.07
24,4304.7167,0,0,1.0,30.3049,32.63,0.927433,61.17,19.35,74.92
25,4381.2761,0,0,1.0,36.4088,34.96,0.943133,62.78,18.42,75.18
26,4350.2058,0,0,1.0,34.2611,48.98,0.925991,61.75,18.32,73.78
27,4331.65,0,0,1.0,33.9554,42.81,0.933913,61.82,18.88,75.43
28,4366.4037,0,0,1.0,35.6746,33.85,0.933482,62.57,17.98,74.83
29,4369.5763,0,0,1.0,34.4026,40.56,0.908951,62.42,18.77,73.83
30,4322.4288,0,0,1.0,31.5928,36.55,0.942692,61.33,18.93,74.58
31,4315.2394,0,0,1.0,32.8853,39.26,0.911388,61.0,19.05,75.62
32,4354.0013,0,0,1.0,33.718,36.65,0.939253,62.52,18.83,74.67
33,4302.8621,0,0,1.0,32.0965,37.22,0.93208,60.58,19.07,74.67
34,4351.5684,0,0,1.0,33.5566,38.9,0.927726,61.68,18.43,74.92
35,4342.2262,0,0,1.0,33.5975,32.88,0.925991,61.5,18.12,74.95
36,4326.2902,0,0,1.0,33.3074,45.95,0.948335,61.03,18.45,75.15
37,4368.1585,0,0,1.0,36.0428,29.7,0.929011,62.85,18.7,74.43
38,4428.87,0,0,1.0,39.7514,26.28,0.937063,64.77,18.12,74.68
39,4407.4776,0,0,1.0,36.8294,36.06,0.937974,63.5,18.05,74.87
40,4389.4412,0,0,1.0,36.0018,32.31,0.924934,62.97,18.27,75.85
41,4335.0935,0,0,1.0,34.0579,35.79,0.931216,61.42,18.82,74.47
42,4417.593,0,0,1.0,36.7952,26.55,0.938491,63.9,18.45,74.65
43,4323.1722,0,0,1.0,32.6679,40.15,0.924128,60.62,18.4,74.13
44,4389.3513,0,0,1.0,39.9151,29.85,0.957105,62.83,18.15,74.78
45,4410.1911,0,0,1.0,34.6096,34.15,0.936349,63.35,17.42,74.6
46,4331.2683,0,0,1.0,30.7742,35.31,0.91801,61.37,18.92,74.32
47,4356.8678,0,0,1.0,35.3411,31.76,0.928608,62.1,18.62,74.67
48,4410.4605,0,0,1.0,36.9151,24.39,0.917623,63.68,18.12,75.32
49,4315.2919,0,0,1.0,35.1096,40.27,0.931787,60.58,18.78,74.2
50,4434.4454,0,0,1.0,38.9222,39.23,0.913328,63.35,17.98,74.88
51,4307.9479,0,0,1.0,32.1409,41.03,0.951749,60.67,18.58,74.72
52,4372.8361,0,0,1.0,33.6774,24.51,0.928271,62.58,17.95,74.67
53,4282.522,0,0,1.0,30.6746,35.04,0.908287,59.77,18.98,74.8
54,4387.2488,0,0,1.0,36.0388,24.95,0.925133,63.08,18.42,74.27
55,4360.3559,0,0,1.0,32.6586,43.99,0.923249,61.78,18.23,75.07
56,4356.6109,0,0,1.0,34.6952,53.27,0.937796,62.75,18.78,75.1
57,4343.2111,0,0,1.0,36.913,57.07,0.936072,61.42,18.9,74.62
58,4432.1825,0,0,1.0,36.7988,32.1,0.913545,63.87,17.83,75.8
59,4340.1909,0,0,1.0,32.7804,59.48,0.936428,61.48,18.18,74.15
60,4345.4989,0,0,1.0,34.2503,37.31,0.925347,61.3,17.95,74.42
61,4324.7846,0,0,1.0,32.5314,30.65,0.931547,61.6,18.62,73.98
62,4370.7397,0,0,1.0,36.5031,27.45,0.928305,62.93,18.72,73.77
63,4308.4104,0,0,1.0,31.7469,40.11,0.9293,60.92,18.98,74.8
64,4401.972,0,0,1.0,37.6244,44.81,0.934721,62.87,17.62,74.13
65,4359.4893,0,0,1.0,36.2522,34.37,0.933652,61.8,17.98,74.52
66,4394.7543,0,0,1.0,34.2248,31.58,0.92934,62.95,18.52,74.55
67,4312.7063,0,0,1.0,32.3819,36.81,0.925057,61.53,19.13,75.22
68,4398.7436,0,0,1.0,36.5059,34.4,0.933908,62.55,17.82,74.05
69,4364.6575,0,0,1.0,36.5323,40.92,0.92322,62.28,18.72,74.38
70,4308.0277,0,0,1.0,31.7383,31.18,0.935773,61.2,18.95,74.7
71,4414.2564,0,0,1.0,37.2949,28.68,0.934417,63.35,17.67,74.8
72,4387.9664,0,0,1.0,36.4287,50.85,0.930804,62.72,18.02,74.73
73,4346.0063,0,0,1.0,33.6355,34.33,0.95501,61.57,18.2,74.23
74,4382.043,0,0,1.0,36.8939,36.27,0.938563,62.73,18.45,74.72
75,4377.7803,0,0,1.0,35.8384,34.76,0.944728,62.35,18.08,74.82
76,4359.2712,0,0,1.0,35.4839,32.89,0.931814,62.38,18.77,75.62
77,4347.6282,0,0,1.0,32.6234,21.69,0.928259,61.82,18.13,74.82
78,4351.1227,0,0,1.0,35.8257,31.04,0.940598,62.07,18.32,75.1
79,4306.5078,0,0,1.0,33.463,40.28,0.93082,60.97,19.27,76.1
80,4334.2176,0,0,1.0,36.3051,37.67,0.940538,61.28,17.92,74.3
81,4407.8674,0,0,1.0,37.3083,34.02,0.934445,63.65,18.13,74.58
82,4414.4315,0,0,1.0,38.5055,37.9,0.925124,63.38,18.12,75.25
83,4301.8934,0,0,1.0,33.3775,41.68,0.943853,60.47,18.87,74.47
84,4393.1575,0,0,1.0,35.025,32.96,0.923513,62.73,17.97,75.3
85,4399.2599,0,0,1.0,37.4647,34.66,0.934461,62.8,17.6,74.87
86,4419.7365,0,0,1.0,37.0824,32.4,0.948402,63.48,18.05,75.5
87,4366.6964,0,0,1.0,34.7836,40.34,0.918335,61.95,18.32,73.65
88,4385.1198,0,0,1.0,35.3451,29.16,0.944955,62.62,17.95,75.9
89,4352.914,0,0,1.0,33.2239,37.46,0.930396,61.73,18.53,74.65
90,4424.4592,0,0,1.0,41.3614,29.53,0.947986,64.08,18.63,74.22
91,4336.0435,0,0,1.0,34.0554,32.08,0.924152,61.5,18.87,73.78
92,4363.3291,0,0,1.0,34.9387,41.86,0.930561,61.83,18.52,74.28
93,4358.2192,0,0,1.0,35.6877,33.56,0.929508,61.93,18.75,74.22
94,4398.059,0,0,1.0,39.0192,35.25,0.93418,63.25,18.0,73.63
95,4319.7115,0,0,1.0,32.3621,34.55,0.936365,61.7,19.32,75.43
96,4325.8311,0,0,1.0,33.025,54.07,0.925233,61.02,18.52,73.78
97,4361.88,0,0,1.0,35.9942,34.71,0.934983,62.07,17.95,74.45
98,4458.4792,0,0,1.0,39.0409,22.72,0.935766,64.57,17.62,74.43
99,4316.9536,0,0,1.0,35.6609,37.14,0.941678,60.9,18.52,74.73
