episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,4358.3769,0,0,1.0,33.9914,39.26,0.920504,62.23,18.92,73.97
1,4434.8209,0,0,1.0,39.9815,26.84,0.931497,64.07,18.17,74.77
2,4311.6142,0,0,1.0,31.222,49.84,0.935523,61.02,18.87,74.57
3,4409.6617,0,0,1.0,35.7952,31.8,0.944403,63.43,17.75,74.1
4,4287.1828,0,0,1.0,32.3969,49.54,0.945382,60.07,18.87,74.83
5,4328.7524,0,0,1.0,34.0001,51.36,0.930116,61.18,18.67,74.93
6,4399.0291,0,0,1.0,38.0944,36.41,0.9369,63.18,17.88,74.55
7,4417.2528,0,0,1.0,37.7653,63.64,0.92308,63.63,18.15,74.25
8,4311.19,0,0,1.0,34.7698,56.98,0.935386,60.85,19.0,74.17
9,4345.7568,0,0,1.0,33.1968,31.81,0.940471,61.47,17.6,74.58
10,4371.3577,0,0,1.0,35.4755,32.51,0.925328,62.02,18.63,74.43
11,4422.3996,0,0,1.0,38.7048,34.85,0.926022,63.95,17.87,75.03
12,4359.4843,0,0,1.0,34.7534,52.51,0.937627,62.07,18.47,74.22
13,4329.067,0,0,1.0,31.6998,46.02,0.934242,61.35,18.53,73.78
14,4318.8339,0,0,1.0,33.2994,40.05,0.930697,60.78,18.08,74.87
15,4500.4462,0,0,1.0,40.5586,19.2,0.921552,65.72,17.22,74.67
16,4378.9357,0,0,1.0,35.4377,32.36,0.926479,62.75,18.25,75.45
17,4390.3205,0,0,1.0,35.3227,29.58,0.924236,62.6,17.73,75.52
18,4302.6873,0,0,1.0,32.8245,52.76,0.934335,61.1,18.82,75.17
19,4291.9384,0,0,1.0,31.4562,43.83,0.944432,60.58,18.93,74.53
20,4372.0393,0,0,1.0,35.1284,22.38,0.924208,62.88,18.37,74.77
21,4321.939,0,0,1.0,31.7893,31.49,0.930244,61.52,18.87,75.03
22,4352.3718,0,0,1.0,35.5581,27.82,0.933257,61.9,17.93,75.18
23,4338.8691,0,0,1.0,35.8642,29.84,0.932041,61.85,19.1,74.32
24,4383.7098,0,0,1.0,34.9199,30.17,0.923188,62.65,18.32,75.12
25,4337.1363,0,0,1.0,34.3564,38.33,0.935927,61.77,18.38,75.07
26,4336.1435,0,0,1.0,36.3965,33.68,0.935065,61.9,18.92,73.23
27,4362.798,0,0,1.0,36.361,30.49,0.933911,62.35,18.67,74.6
28,4360.8154,0,0,1.0,34.0652,34.0,0.933909,62.22,18.43,74.45
29,4248.7753,0,0,1.0,33.0515,48.33,0.929808,59.28,19.1,74.9
30,4349.617,0,0,1.0,34.9457,37.71,0.931025,61.55,18.27,74.05
31,4348.8487,0,0,1.0,34.582,49.0,0.931995,61.83,18.43,74.3
32,4358.5129,0,0,1.0,33.8966,30.8,0.919541,61.97,18.2,75.32
33,4378.5889,0,0,1.0,36.0657,25.82,0.916397,62.42,18.47,75.3
34,4337.696,0,0,1.0,34.2233,26.5,0.951067,61.93,18.45,74.88
35,4294.9558,0,0,1.0,32.2976,37.9,0.949087,60.47,19.03,74.92
36,4405.277,0,0,1.0,36.5456,38.31,0.925358,62.97,17.95,75.2
37,4320.806,0,0,1.0,33.0251,38.75,0.936624,61.08,18.63,75.5
38,4324.698,0,0,1.0,33.6933,30.29,0.926124,61.03,18.5,73.92
39,4332.9319,0,0,1.0,33.9522,28.01,0.941428,61.6,18.9,74.85
40,4327.8687,0,0,1.0,33.2271,48.94,0.925316,61.12,18.83,74.65
41,4328.0692,0,0,1.0,34.307,60.3,0.93511,61.1,18.12,75.48
42,4310.9358,0,0,1.0,34.0131,46.39,0.943761,60.53,18.53,73.53
43,4371.6972,0,0,1.0,33.9428,32.49,0.920688,62.63,18.43,73.9
