episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,184.4117,0,0,0.9952,34.663,64652.44,0.945667,64.0,18.8,61.2
1,183.3586,0,0,0.9905,31.505,238053.39,0.93968,63.2,18.0,66.8
2,181.2046,0,0,0.9858,27.1592,37052.44,0.821872,60.4,17.6,63.6
3,177.5138,0.882908,-0.0003,0.981,27.4192,5985480.15,0.932016,59.6,20.4,59.2
4,188.5071,0.482332,0.3912,0.9762,41.2954,57662.2,0.866556,66.0,17.6,57.6
5,188.171,0.030539,0.8816,0.9715,39.9591,347682.65,1.000521,66.0,16.4,61.6
6,187.4688,0.129554,1.9629,0.9667,36.5352,174581.65,0.873202,66.0,20.4,57.6
7,187.4479,0.060251,2.0119,0.962,39.522,348930.92,0.969592,65.2,16.8,62.8
8,185.3003,0.124431,3.2675,0.9573,34.4931,7143.44,0.91461,64.0,16.0,59.6
9,184.6103,0.066141,3.2961,0.9525,35.7599,188060.71,0.951671,64.0,17.6,63.6
10,186.3439,0.125263,4.5234,0.9477,41.8532,27063.53,0.923794,64.4,17.6,61.6
11,182.6417,0.079087,4.5424,0.943,41.0559,54017.12,1.02514,63.6,20.4,58.8
12,185.06,0.155426,5.7609,0.9383,43.3848,66962.53,0.942135,62.4,18.0,57.2
13,188.5074,0.112576,5.7777,0.9335,46.2116,13050.1,0.928295,66.4,18.0,59.6
14,184.9598,0.179944,7.0037,0.9287,43.312,96422.64,0.933461,64.8,20.0,56.4
15,187.5553,0.158426,7.0137,0.924,29.5948,798038.3,0.94664,65.6,15.2,63.6
16,190.6154,0.239051,8.2466,0.9193,49.5892,29345769.5,0.988777,66.8,14.4,58.0
17,185.4825,0.184767,8.2647,0.9145,32.9818,32124.56,0.857828,65.6,19.6,61.2
18,183.6057,0.333121,9.5442,0.9098,30.282,392261.28,0.921796,63.6,17.6,52.4
19,187.262,0.248809,9.5575,0.905,39.2061,180515.13,0.869586,64.0,16.8,63.2
20,190.31,0.411794,10.8843,0.9002,37.2299,43327.36,0.978255,68.0,14.8,58.8
21,176.3355,0.367978,10.8973,0.8955,32.973,39347.89,0.971637,59.2,17.6,59.2
22,188.1824,0.46467,12.3018,0.8908,31.8762,12210.73,0.899005,64.8,17.6,57.2
23,182.6093,0.462486,12.3021,0.886,46.0002,595394.47,0.963196,62.0,16.4,60.0
24,183.6616,0.573989,13.7647,0.8812,34.6042,72361.23,0.973523,63.6,18.8,59.2
25,186.3318,0.546966,13.7737,0.8765,35.7198,2072560.62,0.922169,65.6,16.8,64.8
26,179.281,0.719102,15.3935,0.8718,39.5037,1532288.17,0.97456,59.2,18.4,59.6
27,182.5553,0.686348,15.4032,0.867,33.108,98185.33,0.92761,63.2,17.6,58.8
28,180.6099,0.887328,16.9026,0.8622,39.264,15490.26,0.902912,60.0,17.2,58.8
29,185.1841,0.66929,16.9377,0.8575,36.775,101494.23,0.910166,63.6,18.0,60.0
30,183.456,1.109331,18.5925,0.8528,29.1114,55771.59,0.965448,63.2,16.8,61.6
31,181.7979,0.94304,18.6259,0.848,43.8054,7525.48,1.026884,63.6,17.6,61.6
32,185.681,1.200164,20.3126,0.8433,35.9145,21821.15,0.90937,64.8,16.8,59.6
33,180.6713,1.164999,20.3093,0.8385,26.1416,141565.54,0.949855,62.0,18.8,63.2
34,186.2668,1.433861,22.0163,0.8337,33.3894,67183.33,0.917314,64.8,18.0,53.6
35,194.3035,1.322925,22.0223,0.829,32.3304,11194966.13,0.859118,69.2,15.2,60.4
36,182.1617,1.661741,24.0614,0.8243,30.4681,69464.75,0.941736,60.8,20.4,60.8
37,182.0027,1.543611,24.0785,0.8195,32.4793,97142.15,0.944335,61.2,17.6,60.4
38,181.9345,1.943039,25.9188,0.8147,33.2315,1875461.67,0.997527,62.0,18.0,62.0
39,181.7885,1.916761,25.9188,0.81,29.6702,255098.7,0.894373,63.6,18.4,63.6
40,180.5056,2.106901,27.5387,0.8053,27.9549,31862.8,0.895976,61.2,19.6,62.4
41,187.4238,2.021881,27.5517,0.8005,43.1319,16043.61,0.893914,65.2,16.0,55.6
42,185.3668,2.121162,29.2999,0.7957,46.8462,268916.76,0.972469,62.4,15.2,55.6
43,185.0183,2.168363,29.3171,0.791,35.865,542454.29,0.898097,64.4,19.6,60.8
44,185.2197,2.396683,31.0364,0.7863,49.0009,161550.15,0.867935,62.8,18.4,66.4
45,190.1518,2.545156,31.0534,0.7815,37.4685,1415721.15,0.877223,66.0,17.2,62.0
46,188.4738,2.914508,32.7267,0.7768,41.9482,298827.69,0.929611,68.0,16.8,64.8
47,183.744,2.67413,32.7493,0.772,31.3511,34395.22,1.00759,64.0,19.2,61.2
48,190.7007,3.45653,34.4763,0.7672,42.6455,326277.65,1.052682,69.6,16.0,56.4
49,191.086,2.906811,34.5008,0.7625,43.3582,26737.82,0.914749,66.8,16.4,58.0
50,190.9563,3.115714,36.4231,0.7578,34.959,723064.93,0.920637,67.2,17.6,55.2
51,180.1593,2.959147,36.4327,0.753,28.2897,103802.13,0.875855,62.0,20.0,61.6
52,186.3447,3.604291,38.3197,0.7483,30.5312,117265.86,0.907018,64.4,17.2,62.8
53,192.4259,3.815932,38.3089,0.7435,34.1172,6793.9,0.927975,69.2,15.6,62.8
54,186.7716,3.761746,40.2081,0.7388,34.1393,14433.28,0.872664,64.0,18.4,57.2
55,190.1456,4.238754,40.1613,0.734,35.0516,4887497.85,0.958016,66.0,14.4,56.0
56,187.0575,4.61324,42.0266,0.7292,33.4654,724306.51,0.918328,64.4,18.0,57.6
57,190.7099,4.36216,42.0454,0.7245,29.5273,54356.98,0.865584,67.6,17.2,60.4
58,188.577,4.578606,43.8882,0.7198,36.7156,19016.11,0.939179,66.4,18.4,61.6
59,187.817,4.713147,43.8682,0.715,32.6357,189757.61,0.896102,65.6,17.2,59.6
60,183.6337,5.481239,45.8116,0.7103,39.876,38205.45,0.969206,61.6,16.8,54.0
61,185.5654,5.085903,45.8174,0.7055,39.2117,226823.96,0.976817,65.6,18.0,60.8
62,185.7273,5.976597,47.7287,0.7007,42.0415,24626.38,0.98016,65.2,16.8,58.0
63,190.9297,4.866313,47.8144,0.696,54.4028,115257.77,1.0655,67.6,14.8,54.8
64,178.9034,5.988548,50.0503,0.6913,37.9273,411930.21,0.944962,60.0,18.0,59.6
65,185.8438,5.937601,49.9807,0.6865,45.4909,777493.0,1.08204,66.0,18.8,62.0
66,183.7849,6.862865,52.4249,0.6818,30.2938,52690.31,1.002779,64.4,16.8,61.2
67,188.4739,6.68419,52.3683,0.677,43.2743,141015.44,0.943999,66.4,19.2,58.8
68,193.2905,7.851003,54.7712,0.6723,42.9562,86228.52,0.914731,68.8,14.4,56.8
69,187.082,7.433869,54.7646,0.6675,39.1361,80601.34,1.090728,67.2,18.4,60.8
70,181.9764,7.579477,56.5281,0.6627,31.2529,17804.92,0.976079,62.4,18.0,58.4
71,187.1619,7.326905,56.5633,0.658,32.8499,13772.87,0.939627,63.6,17.2,57.6
72,184.3208,7.589816,58.8006,0.6532,39.3949,39010.48,0.955928,64.0,17.6,62.4
73,189.6423,8.535015,58.743,0.6485,43.8734,38731.47,1.051827,68.4,18.0,60.4
74,185.2746,8.735293,60.7887,0.6438,42.186,44804.36,1.043017,64.8,15.2,61.6
75,182.0133,9.46929,60.8136,0.639,36.8937,21707.08,0.998583,62.0,15.6,60.8
76,183.6559,9.060252,62.3096,0.6342,30.5055,3877.67,0.883355,63.6,20.0,60.8
77,190.5849,8.55824,62.3775,0.6295,41.0696,33498.67,0.925848,68.4,16.0,59.6
78,186.8201,9.709541,63.8772,0.6248,38.3911,130663.84,0.927462,65.6,17.6,59.2
79,186.9022,9.77202,63.9079,0.62,32.4041,16369.01,0.953774,66.0,18.4,55.2
80,174.212,10.690017,65.9578,0.6153,30.6482,9021337.73,0.912467,57.6,22.0,59.6
81,186.2868,11.935277,65.8562,0.6105,44.936,507718.27,0.994131,66.4,19.2,59.6
82,183.7902,10.425186,68.1696,0.6058,34.795,9961.37,0.994577,63.6,17.6,62.0
83,190.5105,10.077717,68.1179,0.601,47.9085,111278.65,1.000881,68.0,16.4,59.6
84,181.9046,12.378241,70.0438,0.5962,42.0969,27086.24,1.034717,65.2,18.4,56.4
85,184.1216,10.754788,70.1735,0.5915,54.1669,28203.38,1.075768,64.0,15.2,60.0
86,188.3187,13.333856,72.2661,0.5867,32.544,13738.44,0.960623,66.8,19.2,60.0
87,184.7433,13.829534,72.1794,0.582,34.6163,97177.05,0.926021,64.0,16.0,56.0
88,189.8251,12.395317,73.9389,0.5773,35.956,119766.07,0.981061,66.0,16.4,58.0
89,186.9045,12.819002,73.8546,0.5725,49.5714,25080022.42,1.028912,67.6,16.4,57.6
90,189.1214,15.952983,76.5517,0.5677,36.7788,23415.52,0.963862,67.6,18.4,58.8
91,189.4631,13.645734,76.6006,0.563,43.716,139648.82,0.892878,68.0,18.4,57.6
92,193.4761,14.142128,78.3178,0.5583,42.7831,16162.6,0.989935,70.4,16.4,60.0
93,191.9286,14.083384,78.2905,0.5535,36.2913,51451.31,0.913838,67.6,16.0,52.4
94,186.0114,15.943349,80.8016,0.5488,35.5293,115006.25,0.92456,65.6,19.6,60.0
95,180.7425,14.194521,80.8085,0.544,33.6107,8473.54,0.945894,62.8,21.6,65.6
96,179.1388,13.866587,82.9895,0.5393,32.2225,39971.12,0.984275,61.2,19.6,55.6
97,182.6547,16.379738,82.9671,0.5345,49.8843,9972449.61,0.965279,62.4,18.0,64.0
98,187.4253,17.93154,84.7923,0.5297,39.6464,33015.63,0.942749,66.0,16.0,58.8
99,183.4174,17.297815,84.7544,0.525,39.8619,388796.49,0.975635,61.6,16.8,58.4
