episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,4387.7016,0.076689,5.0697,0.886,36.5989,32.6,0.92857,62.9,18.43,73.88
1,4508.4809,0.102612,14.866,0.772,39.6745,27.89,0.928531,65.33,16.87,72.98
2,4658.1788,0.194496,24.1664,0.658,52.7576,24.04,0.943329,69.45,15.7,71.63
3,4644.9912,0.2801,32.0584,0.544,47.7858,25.78,0.932461,68.8,15.83,70.1
4,4674.8832,0.376604,39.3301,0.43,45.7667,21.26,0.929415,70.2,16.12,65.88
5,4776.1307,0.486579,45.6948,0.316,47.4756,13.43,0.954702,72.67,14.55,65.5
6,4748.3844,0.6046,50.8874,0.202,44.781,33.3,0.982913,72.28,14.25,61.37
7,4902.1898,0.7233,55.8373,0.088,48.5217,14.13,0.996263,75.53,12.82,56.17
8,4854.4109,0.750411,60.0712,0.05,49.2003,14.84,1.005323,75.72,13.65,55.6
9,4962.76,0.861405,62.7626,0.05,52.2512,14.14,0.949731,77.57,12.87,52.85
10,4937.9217,0.79635,64.7281,0.05,47.5625,10.74,1.030644,77.57,12.63,51.65
11,5018.3253,0.856083,68.1168,0.05,51.5491,12.8,0.90619,78.58,12.43,53.73
12,4909.5126,0.934388,71.7825,0.05,44.3284,15.09,0.878645,76.03,13.1,53.12
13,4940.1178,0.955414,74.4061,0.05,40.5322,10.91,0.944283,77.78,12.8,49.53
14,4914.7577,1.011907,76.7165,0.05,54.7464,11.56,0.984806,76.97,12.5,52.52
15,4733.5498,0.927071,78.8055,0.05,46.0072,20.84,0.9522,72.03,15.78,56.1
16,4762.9105,0.976268,80.514,0.05,51.8378,20.16,0.857787,72.65,14.67,48.83
17,4859.2215,0.985422,80.4628,0.05,48.5634,11.67,0.985009,75.22,13.1,54.15
18,4900.4417,1.001995,81.1592,0.05,48.8933,10.44,0.896097,76.05,13.43,53.38
19,4830.3184,1.028015,82.326,0.05,48.5087,12.36,0.950281,75.28,14.35,51.08
20,4928.2641,0.974282,83.4363,0.05,54.7213,7.37,0.991434,76.97,12.98,50.03
21,4811.4407,1.013314,84.6791,0.05,47.1563,14.37,0.928803,73.0,13.67,49.12
22,4955.0933,1.010773,85.3278,0.05,54.5621,13.38,0.842904,77.07,13.2,50.77
23,4806.5456,0.961634,85.8906,0.05,52.1074,18.6,0.845583,72.53,14.23,50.18
24,4877.8251,0.980985,85.7677,0.05,55.6977,11.61,0.978298,76.2,13.6,50.85
25,4837.4866,0.929423,85.416,0.05,45.6248,13.02,0.919675,74.6,14.05,48.8
26,4892.3691,0.855387,84.3837,0.05,45.1655,14.43,0.900278,75.77,13.65,49.78
27,4867.3736,0.775658,82.962,0.05,42.2402,11.3,0.948117,75.77,14.38,50.82
28,4870.3701,0.746076,82.3096,0.05,44.4707,12.19,0.956374,75.55,13.57,49.35
29,4926.4856,0.780858,83.5328,0.05,54.1778,31.93,0.934397,76.7,13.58,50.3
30,4773.7845,0.758325,83.3742,0.05,47.1365,20.07,0.904717,72.3,14.6,51.62
31,4805.4228,0.662742,83.2804,0.05,39.002,15.13,0.938941,74.12,14.22,50.47
32,4909.7278,0.634969,83.4637,0.05,55.994,13.53,0.992414,76.22,13.23,50.0
33,4918.653,0.634988,84.8025,0.05,55.6613,6.82,0.92828,76.63,13.17,49.03
34,4772.2512,0.615044,85.315,0.05,41.029,14.77,0.905306,72.5,14.75,45.23
35,4937.6585,0.582743,85.9945,0.05,54.4411,11.3,0.93237,76.82,13.6,44.42
36,4908.9605,0.564918,86.1715,0.05,48.0398,14.17,0.98215,76.1,13.35,49.48
37,4918.0056,0.548993,86.9553,0.05,58.2295,11.79,0.919743,76.38,13.55,49.27
38,4903.8086,0.545735,86.8087,0.05,50.6261,14.86,0.966988,76.32,13.72,44.93
39,4755.725,0.505132,86.5936,0.05,38.1557,15.25,0.931006,72.08,15.62,46.93
40,4932.583,0.491261,86.7048,0.05,44.0091,9.23,0.941325,76.83,13.32,46.87
