episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,362.4242,0,0,0.9905,29.8225,17422.59,0.927517,61.6,20.4,62.2
1,363.9787,0.711201,0.0226,0.981,29.1269,179503.65,0.935608,62.4,18.6,61.4
2,368.1296,0.054469,0.6908,0.9715,39.2634,172819.42,0.949115,64.2,19.8,61.0
3,365.4274,0.037737,1.6405,0.962,37.5595,1546854.46,0.958488,62.8,18.6,59.2
4,356.422,0.032412,2.6172,0.9525,23.4543,1516517.57,0.950727,60.6,20.2,60.6
5,375.62,0.034676,3.6706,0.943,41.8798,23577.29,0.994583,64.8,17.6,62.0
6,374.5599,0.036203,4.7376,0.9335,33.6019,15086.22,0.867016,65.0,19.0,59.0
7,355.8307,0.043351,5.7837,0.924,25.0706,113603.87,0.955131,60.4,19.4,59.4
8,368.2715,0.056566,6.8566,0.9145,34.8677,731471.63,0.951625,62.2,18.0,60.2
9,365.0219,0.062884,7.9121,0.905,37.7205,140650.27,0.917401,62.6,19.6,57.2
10,361.6538,0.081398,8.9984,0.8955,37.172,155765.56,0.909268,61.0,18.8,58.2
11,374.0732,0.106478,10.1548,0.886,41.9419,15568.65,0.977306,65.0,16.8,61.2
12,365.004,0.136618,11.297,0.8765,27.2166,45081.43,0.927185,61.2,17.6,63.8
13,374.3626,0.165714,12.5559,0.867,38.112,19195.32,0.920461,65.8,17.0,59.6
14,369.4607,0.182005,13.683,0.8575,32.967,102001.67,0.896161,64.2,19.0,59.6
15,369.1203,0.206195,14.841,0.848,36.7076,7634932.98,0.940567,64.0,18.6,59.6
16,369.6253,0.217476,16.0048,0.8385,38.8072,57752.44,0.964018,65.6,18.4,58.4
17,373.7546,0.242733,17.1255,0.829,38.8845,1553208.05,0.945298,64.8,17.4,61.2
18,368.9319,0.285347,18.215,0.8195,30.8986,545676.26,0.916976,62.8,16.4,61.6
19,370.9108,0.333745,19.2201,0.81,37.661,36071.15,0.91652,64.6,17.6,58.2
20,374.0958,0.360499,20.4003,0.8005,39.238,66080.63,0.940145,64.6,18.0,61.8
21,374.5718,0.42514,21.5868,0.791,31.1642,354227.51,0.908854,65.4,19.4,62.2
22,370.4119,0.433104,22.7918,0.7815,35.6547,206754.74,0.984744,64.4,17.2,57.0
