episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,4394.3277,0.075306,4.932,0.886,37.7913,37.42,0.930341,63.13,18.82,74.77
1,4601.2555,0.089984,14.2357,0.772,58.4431,19.34,0.92871,67.87,16.6,72.52
2,4607.6305,0.185281,23.1602,0.658,45.0858,25.1,0.923382,68.12,16.27,71.68
3,4756.9644,0.291975,30.953,0.544,54.0641,14.9,0.940341,72.2,14.95,69.52
4,4751.2022,0.410656,37.2851,0.43,49.2495,19.96,0.941872,70.95,14.13,66.82
5,4809.0973,0.530615,43.5815,0.316,55.4498,20.97,0.931118,72.65,13.88,62.78
6,4956.0729,0.669663,49.6749,0.202,54.2517,13.99,0.931445,76.95,12.03,60.18
7,4943.0246,0.796282,55.0726,0.088,53.9415,12.32,0.932234,76.17,12.88,54.25
8,5011.2996,0.851295,59.0635,0.05,54.5847,21.58,0.915694,78.75,12.32,48.47
9,4894.2899,0.870888,62.6082,0.05,45.6633,16.0,0.945206,75.95,13.58,46.93
10,4893.3467,0.908982,66.0986,0.05,55.4293,10.96,0.942756,76.4,14.2,50.18
11,5037.4524,1.048037,69.2607,0.05,65.6084,7.14,0.863961,79.45,12.37,47.93
12,4982.3284,0.98269,72.4079,0.05,58.2459,8.77,0.886856,78.38,13.67,47.62
13,4859.5799,1.064665,75.1921,0.05,46.933,13.82,0.869338,75.33,14.98,47.2
14,4865.9812,1.050589,77.3384,0.05,50.1489,17.79,0.942655,75.88,14.33,48.63
15,4892.8311,1.098044,78.426,0.05,46.4658,8.02,0.941201,76.57,13.97,51.67
16,4847.6129,1.124712,80.1117,0.05,48.2042,9.38,0.874517,74.53,14.53,48.45
17,4889.6081,1.033667,81.4931,0.05,48.2186,20.55,0.973417,76.12,13.92,48.98
18,4886.7198,1.123277,82.1921,0.05,50.6734,17.01,0.921166,75.73,14.37,49.35
19,4874.455,1.150017,83.3736,0.05,46.6068,11.37,0.971829,75.85,13.83,50.12
20,4715.5909,1.173669,84.8747,0.05,34.7355,19.43,0.894357,72.27,16.25,48.5
21,4790.2596,1.17028,84.9765,0.05,42.7884,27.95,0.963622,73.47,14.78,51.78
22,4876.5921,1.119723,85.8415,0.05,56.3396,18.88,0.860722,74.98,14.12,48.58
23,4854.7051,1.169292,86.7051,0.05,50.9896,14.15,0.971147,75.52,14.67,48.02
24,4763.9809,1.022441,87.7728,0.05,46.0854,16.77,0.935848,72.63,15.17,48.42
25,4718.1507,1.004316,88.2714,0.05,40.716,26.54,0.976154,72.3,15.72,47.55
26,4869.1663,0.996674,88.4569,0.05,52.1215,11.99,0.979855,76.02,13.7,47.55
27,5012.8773,0.954167,87.495,0.05,58.7159,6.8,0.873691,78.5,13.07,46.45
28,4922.8784,0.958036,88.0458,0.05,60.6905,11.27,0.864217,76.63,14.2,47.87
29,4855.7389,0.877686,87.5285,0.05,50.8808,11.06,0.92062,74.65,14.62,47.95
30,4869.1566,0.815092,87.3296,0.05,49.9755,13.45,0.9488,75.8,14.13,45.07
31,4808.2454,0.818312,87.4591,0.05,41.5222,20.79,0.860897,74.0,15.18,48.08
32,4843.5524,0.755378,88.2903,0.05,44.8742,11.58,0.924051,75.33,14.82,45.63
33,4857.4021,0.689144,88.0774,0.05,41.49,12.5,0.903034,74.98,15.02,45.38
34,4855.9039,0.705884,89.6014,0.05,40.1193,11.11,0.913541,75.2,15.3,47.9
35,4850.1822,0.689692,90.4343,0.05,52.7646,15.74,0.965842,75.0,14.08,45.48
36,5037.8013,0.674715,90.9484,0.05,55.5115,9.73,0.870539,78.9,12.83,45.2
37,4912.7484,0.702067,91.3998,0.05,52.1292,9.51,0.983819,77.03,13.58,44.03
38,4924.6133,0.636142,91.0912,0.05,48.6914,9.54,0.962022,76.98,13.55,46.12
39,4819.7653,0.64042,90.3027,0.05,45.644,15.57,0.936208,74.37,14.88,46.58
40,4783.7079,0.59398,90.4362,0.05,48.4158,15.68,0.911194,73.4,15.0,44.53
41,4824.0768,0.56044,89.9523,0.05,46.6323,11.24,0.901857,74.37,14.55,43.92
42,4560.7949,0.558704,90.0972,0.05,34.5603,15.62,0.954658,68.02,16.62,44.63
43,4752.5541,0.481195,90.657,0.05,48.7144,25.84,0.918443,72.57,15.1,43.85
44,4878.9165,0.472083,89.4587,0.05,48.9219,13.15,0.924926,75.83,13.83,45.7
45,4897.7764,0.452658,88.5772,0.05,53.5981,11.52,0.990083,77.13,13.9,43.7
46,4855.5956,0.42305,88.9264,0.05,59.457,13.8,0.986909,75.72,13.7,44.43
47,4850.364,0.398449,88.9339,0.05,42.0535,15.69,0.872365,74.63,15.05,46.97
48,4973.0625,0.380961,89.3588,0.05,57.0548,10.49,1.026516,78.42,12.65,44.48
49,4876.7527,0.362979,89.4805,0.05,50.4351,10.7,0.922768,75.57,14.97,44.13
50,4928.4941,0.358953,90.7605,0.05,66.3119,8.97,0.998642,77.38,13.28,46.77
51,4908.6279,0.341171,90.4607,0.05,52.2053,15.6,0.986819,77.48,13.42,45.35
52,4852.2327,0.325934,90.3664,0.05,45.1703,8.78,0.905212,74.53,13.97,44.82
53,4968.6091,0.312637,89.5924,0.05,55.0109,12.96,0.999905,78.63,12.75,45.52
54,4888.9108,0.297479,88.8255,0.05,45.6789,9.66,1.001192,76.23,12.97,42.43
55,4997.9601,0.261232,87.84,0.05,58.2327,8.81,0.832948,77.27,12.43,39.7
56,4931.9651,0.233667,87.9011,0.05,57.0378,12.22,1.035109,77.13,13.4,42.53
57,5057.4629,0.24615,87.9998,0.05,61.9675,6.75,0.978263,79.88,11.68,43.45
58,4973.7495,0.222436,87.7001,0.05,50.4421,24.76,0.948175,77.92,12.33,41.1
59,4882.9326,0.207847,86.2781,0.05,43.6697,10.06,0.893726,75.75,13.83,42.62
60,4851.641,0.197532,85.0759,0.05,39.9836,13.08,0.829674,74.43,14.42,39.7
61,4866.2305,0.192423,83.9771,0.05,45.1889,11.38,0.865785,75.18,14.32,42.57
62,4994.5745,0.168027,83.6427,0.05,59.9263,10.01,0.839564,77.42,12.28,42.3
63,4934.1155,0.166433,83.8357,0.05,45.7285,12.75,0.917165,76.77,13.25,40.28
64,4918.7232,0.1598,83.74,0.05,48.6165,12.9,0.95819,76.67,13.12,41.08
65,4803.1143,0.154345,83.7923,0.05,40.4712,10.61,0.955535,73.37,14.05,40.92
66,4784.4492,0.144993,82.7659,0.05,43.0228,15.84,0.954015,73.37,14.75,36.82
67,4973.4487,0.140732,82.6519,0.05,59.5236,7.54,0.935982,77.55,12.67,39.77
