episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,14499.379,0,0,1.0,35.6857,1809697.6,0.931107,61.71,18.55,70.44
1,14502.4773,0,0,1.0,34.7201,2135796.01,0.921517,61.78,18.37,71.35
2,14500.6309,0,0,1.0,35.2856,5575051.37,0.937767,61.79,18.24,71.09
3,14504.7622,0,0,1.0,33.6907,964096.78,0.92904,61.92,18.35,71.3
4,14514.5102,0,0,1.0,35.4715,1895661.34,0.932832,62.02,18.5,71.25
5,14526.8499,0,0,1.0,34.3531,4806076.24,0.932968,62.05,18.57,71.07
6,14547.2351,0,0,1.0,35.5965,1528729.04,0.937297,62.2,18.19,70.94
7,14524.8941,0,0,1.0,34.2468,1660539.9,0.933656,62.14,18.0,70.75
8,14466.9047,0,0,1.0,34.4825,448014.12,0.924332,61.84,18.83,71.42
9,14508.299,0,0,1.0,33.4546,772310.51,0.93078,61.86,18.57,71.38
10,14508.762,0,0,1.0,34.3913,1118952.72,0.931604,61.77,18.29,71.3
11,14481.8203,0,0,1.0,33.9366,1775826.91,0.93707,61.86,18.4,71.09
12,14518.3639,0,0,1.0,35.0278,650921.68,0.929402,62.01,18.5,71.64
13,14479.2459,0,0,1.0,33.4356,4701296.89,0.937406,61.62,18.26,71.12
14,14503.8037,0,0,1.0,33.6725,1037362.6,0.925668,61.69,18.24,70.94
15,14562.6821,0,0,1.0,34.5762,2058191.49,0.928397,62.19,18.16,70.88
16,14543.547,0,0,1.0,34.2049,5536195.7,0.923375,62.14,18.61,70.52
17,14590.5093,0,0,1.0,34.8204,1234225.9,0.930386,62.7,18.24,70.83
18,14484.641,0,0,1.0,33.4597,744227.05,0.928468,61.97,18.66,71.17
19,14538.9847,0,0,1.0,34.5127,1010566.82,0.929452,61.99,18.24,71.9
20,14426.9061,0,0,1.0,33.5212,827848.92,0.930399,61.27,18.5,70.89
21,14526.0735,0,0,1.0,35.1237,1573789.04,0.935723,62.0,18.76,71.02
22,14462.7549,0,0,1.0,33.8083,1931462.83,0.942586,61.43,18.71,71.5
23,14536.7152,0,0,1.0,34.93,2301603.04,0.932927,61.95,18.4,71.25
24,14531.3101,0,0,1.0,35.0951,1135945.18,0.936356,62.15,18.41,71.24
25,14588.8112,0,0,1.0,35.0127,2711490.74,0.931692,62.63,18.24,71.17
26,14487.8756,0,0,1.0,34.5697,1506115.11,0.935158,61.7,18.55,71.18
27,14523.6612,0,0,1.0,34.6556,4794407.81,0.934922,62.19,18.55,70.84
28,14451.3925,0,0,1.0,34.0052,2067398.35,0.92664,61.36,18.88,71.15
29,14503.6108,0,0,1.0,34.4653,1066403.57,0.940562,61.7,18.34,71.33
30,14448.9657,0,0,1.0,34.0272,918594.53,0.924193,61.4,18.73,71.32
31,14471.0845,0,0,1.0,34.5314,1084183.01,0.934436,61.79,18.47,71.6
32,14511.4667,0,0,1.0,33.9785,1884029.91,0.9299,62.04,18.41,71.18
33,14453.3128,0,0,1.0,34.0262,1665381.64,0.929011,61.48,18.67,71.72
34,14538.3641,0,0,1.0,34.1148,1320614.73,0.928533,61.92,18.39,71.19
35,14511.0552,0,0,1.0,34.8301,2360024.63,0.931767,62.04,18.57,70.86
36,14508.3869,0,0,1.0,34.3369,1510519.44,0.933731,62.01,18.48,71.23
37,14484.4356,0,0,1.0,33.459,2111378.95,0.93499,61.78,18.71,71.64
38,14526.9482,0,0,1.0,33.3686,3324893.25,0.931771,62.11,18.39,70.98
39,14446.723,0,0,1.0,33.5799,2305549.04,0.936103,61.32,18.59,71.0
40,14560.3146,0,0,1.0,34.4639,1434946.93,0.93384,62.41,18.34,70.78
41,14502.3415,0,0,1.0,34.6273,5223969.93,0.935618,62.14,18.83,70.92
42,14465.1884,0,0,1.0,33.9014,751606.05,0.937359,61.45,18.54,71.62
43,14483.8344,0,0,1.0,34.1351,2553873.34,0.93159,61.71,18.55,71.35
44,14511.994,0,0,1.0,33.4419,759118.82,0.932488,61.86,18.38,71.28
45,14534.7854,0,0,1.0,33.3928,1065686.1,0.929277,62.2,18.74,71.5
46,14554.2086,0,0,1.0,34.9907,736818.05,0.937205,61.97,18.2,71.35
47,14477.5723,0,0,1.0,34.6224,693675.41,0.925426,61.66,18.49,71.16
48,14521.9028,0,0,1.0,33.8679,654824.24,0.92685,61.92,18.16,71.33
49,14514.8356,0,0,1.0,34.5774,907577.79,0.936146,62.03,18.4,70.82
50,14524.6135,0,0,1.0,35.2475,776555.26,0.929115,62.02,18.22,71.11
51,14544.9451,0,0,1.0,33.734,1702942.47,0.933416,62.13,18.3,71.26
52,14490.303,0,0,1.0,34.4031,1349660.96,0.930853,61.76,18.73,71.17
53,14490.2426,0,0,1.0,34.4516,874587.96,0.925049,61.56,18.46,71.23
54,14549.0398,0,0,1.0,34.3379,730862.28,0.936451,62.34,18.59,70.95
55,14523.1089,0,0,1.0,34.0782,3185701.68,0.926748,62.19,18.44,71.45
56,14533.1615,0,0,1.0,34.5044,1450529.09,0.934169,62.19,18.26,71.48
57,14484.9423,0,0,1.0,34.178,1725996.71,0.936366,61.57,18.33,71.39
58,14527.1739,0,0,1.0,34.4533,459690.86,0.932075,62.11,18.34,71.36
59,14449.8343,0,0,1.0,34.1484,2161436.09,0.928344,61.62,18.62,71.07
60,14435.5643,0,0,1.0,32.8162,1737031.65,0.934104,61.34,18.34,71.41
61,14510.3906,0,0,1.0,33.8748,1480418.49,0.929127,61.94,18.86,70.79
62,14480.0461,0,0,1.0,34.6617,8183354.37,0.939902,61.81,18.52,71.45
63,14574.2005,0,0,1.0,34.5532,3292251.73,0.943308,62.62,18.57,70.95
64,14546.7275,0,0,1.0,34.0964,1343954.02,0.930915,62.08,18.44,71.14
65,14469.3352,0,0,1.0,34.1091,2503295.32,0.932208,61.53,18.27,71.12
66,14488.5877,0,0,1.0,33.8762,1046438.28,0.9395,61.81,18.72,71.43
67,14549.8076,0,0,1.0,34.8414,734354.42,0.936923,62.29,18.36,70.96
68,14528.8447,0,0,1.0,34.5104,1437216.2,0.928108,61.92,18.37,71.27
69,14528.5396,0,0,1.0,34.5385,2338502.98,0.932659,62.37,18.55,71.39
70,14503.6165,0,0,1.0,34.4903,1210589.15,0.934277,61.77,18.45,71.27
