episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,187.9249,0,0,0.9952,35.6138,110620.86,0.97334,67.6,16.8,56.8
1,183.1839,0,0,0.9905,37.5006,9585256.52,0.895087,62.0,18.0,58.0
2,182.8785,0,0,0.9858,26.805,8939.03,0.88314,61.2,16.0,60.0
3,182.1051,0.849991,-0.005,0.981,35.1046,71103.96,0.932721,61.6,16.8,56.0
4,182.8328,0.443433,0.4082,0.9762,31.0616,20266.54,0.895344,61.6,19.6,62.4
5,180.1454,0.027433,0.8651,0.9715,44.6518,28094.56,0.989663,61.2,18.0,52.4
6,187.3997,0.152224,1.9938,0.9667,29.7691,36560.91,0.932725,67.2,19.6,60.8
7,192.1472,0.084333,2.0377,0.962,49.0019,277020.73,0.888731,68.0,16.0,65.2
8,182.2062,0.131492,3.2546,0.9573,36.7835,5283.13,0.848294,61.2,20.0,58.4
9,188.8759,0.074407,3.2855,0.9525,36.3455,26231.46,1.014869,66.8,16.0,60.0
10,180.8727,0.125112,4.4739,0.9477,45.0037,5106.65,0.944989,60.8,19.6,58.8
11,188.9102,0.077926,4.4945,0.943,37.705,17096.99,0.902829,66.0,17.6,60.4
12,183.8137,0.151919,5.6848,0.9383,40.381,151105.22,0.958166,64.0,18.4,63.6
13,186.1499,0.107258,5.6963,0.9335,35.5329,15583.82,0.962691,64.4,17.2,62.8
14,187.7407,0.197527,6.9469,0.9287,40.1026,191803.86,0.911872,65.6,16.8,58.4
15,185.1844,0.155553,6.9599,0.924,46.384,42985.94,0.922165,64.4,17.6,58.8
16,185.8092,0.319474,8.2898,0.9193,33.2894,40781.26,0.930994,63.6,16.0,56.8
17,189.5125,0.237149,8.3021,0.9145,46.1141,12085.45,0.976059,67.2,18.0,60.4
18,177.6341,0.355454,9.6642,0.9098,32.7764,33719.08,0.881514,58.0,19.2,58.8
19,182.4715,0.351979,9.6728,0.905,39.6791,81367.16,0.90834,62.0,20.0,58.4
20,178.8569,0.468343,11.0378,0.9002,49.6648,15637.55,0.971536,59.6,17.6,64.8
21,188.6631,0.353884,11.0553,0.8955,46.6961,1620791.88,0.902948,66.0,18.0,63.6
22,179.2579,0.590441,12.6108,0.8908,31.3928,21014584.03,0.979914,62.0,17.6,59.2
23,188.7669,0.537356,12.6204,0.886,43.8283,90417.11,0.958705,65.6,16.8,55.6
24,184.5038,0.636003,14.0298,0.8812,35.4969,69684978.96,0.95522,64.8,18.4,60.0
25,191.9747,0.657757,14.0283,0.8765,38.6408,3704.89,0.966373,69.2,17.2,60.8
26,187.2181,0.829054,15.5303,0.8718,41.0917,507814.6,0.961564,65.6,17.2,62.8
27,175.148,0.810568,15.5429,0.867,30.0373,3146648.46,0.958749,57.6,19.6,56.8
28,184.1053,1.011913,17.1705,0.8622,45.7,22809.53,0.946487,63.6,18.0,58.8
29,189.9761,0.860609,17.1863,0.8575,42.9238,1910284.07,0.970716,66.0,14.0,61.6
30,182.8796,1.137789,18.7175,0.8528,40.0606,103995.17,0.980755,63.6,19.6,62.8
31,184.043,1.133755,18.7249,0.848,42.7238,20466.52,0.920039,63.2,19.2,62.0
