episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,17199.0515,0,0,0.0,24.8021,160.15,0.816228,80.78,7.26,0.0
1,17234.8528,0,0,0.0,24.029,346.51,0.816228,81.42,7.74,0.0
2,17237.2363,0,0,0.0,25.0529,313.31,0.816228,81.14,7.11,0.0
3,17224.8822,0,0,0.0,25.0259,966.63,0.816228,81.15,7.17,0.0
4,17282.5117,0,0,0.0,25.0033,292.29,0.816228,81.64,7.0,0.0
5,17227.1522,0,0,0.0,24.9647,243.18,0.816228,81.14,7.26,0.0
6,17261.8707,0,0,0.0,25.1519,662.15,0.816228,81.59,6.98,0.0
7,17238.8922,0,0,0.0,24.8555,204.39,0.816228,81.38,7.41,0.0
8,17271.0819,0,0,0.0,24.5214,209.93,0.816228,81.58,7.43,0.0
9,17187.0426,0,0,0.0,25.3828,159.12,0.816228,80.73,7.18,0.0
10,17222.4806,0,0,0.0,24.3354,228.96,0.816228,81.28,7.75,0.0
11,17245.9941,0,0,0.0,25.1282,238.01,0.816228,81.27,7.16,0.0
12,17205.4265,0,0,0.0,24.6491,171.33,0.816228,81.02,7.58,0.0
13,17289.123,0,0,0.0,25.8825,179.25,0.816228,81.73,6.88,0.0
14,17256.9555,0,0,0.0,25.936,193.72,0.816228,81.42,6.79,0.0
15,17247.0585,0,0,0.0,25.7355,264.58,0.816228,81.49,7.07,0.0
16,17286.1748,0,0,0.0,24.6213,366.62,0.816228,81.66,7.34,0.0
17,17262.1382,0,0,0.0,25.2071,709.56,0.816228,81.4,6.95,0.0
18,17274.9589,0,0,0.0,25.1499,183.17,0.816228,81.58,7.12,0.0
19,17274.1952,0,0,0.0,25.4175,357.3,0.816228,81.62,6.89,0.0
20,17261.1618,0,0,0.0,25.3655,228.79,0.816228,81.38,7.05,0.0
21,17232.8794,0,0,0.0,24.6755,146.35,0.816228,81.1,7.26,0.0
22,17272.5124,0,0,0.0,24.367,280.5,0.816228,81.64,7.43,0.0
23,17238.1844,0,0,0.0,24.9193,187.64,0.816228,81.35,7.36,0.0
24,17259.6963,0,0,0.0,25.1773,384.61,0.816228,81.55,7.04,0.0
25,17256.2526,0,0,0.0,25.9466,1866.44,0.816228,81.54,6.86,0.0
26,17181.9073,0,0,0.0,24.6328,1468.06,0.816228,80.83,7.51,0.0
27,17258.7968,0,0,0.0,24.4769,220.79,0.816228,81.39,7.36,0.0
28,17244.2058,0,0,0.0,24.7667,201.29,0.816228,81.25,7.22,0.0
29,17255.0316,0,0,0.0,25.1659,214.0,0.816228,81.36,7.16,0.0
30,17255.8499,0,0,0.0,25.2155,234.41,0.816228,81.4,7.11,0.0
31,17218.2757,0,0,0.0,24.8047,175.59,0.816228,81.03,7.13,0.0
32,17255.7138,0,0,0.0,24.8878,204.11,0.816228,81.36,7.26,0.0
33,17218.2424,0,0,0.0,24.7504,312.92,0.816228,81.12,7.25,0.0
34,17246.2986,0,0,0.0,25.1756,160.66,0.816228,81.33,7.13,0.0
35,17280.6412,0,0,0.0,25.3987,232.14,0.816228,81.75,6.89,0.0
36,17219.0232,0,0,0.0,25.4718,230.67,0.816228,81.11,7.23,0.0
37,17194.6087,0,0,0.0,25.0577,775.83,0.816228,80.97,7.17,0.0
38,17245.7301,0,0,0.0,25.0606,261.1,0.816228,81.37,6.98,0.0
39,17217.4042,0,0,0.0,24.6109,354.4,0.816228,81.0,7.27,0.0
40,17203.2499,0,0,0.0,25.037,220.17,0.816228,80.92,7.4,0.0
41,17258.24,0,0,0.0,25.5006,198.88,0.816228,81.45,6.94,0.0
42,17217.3051,0,0,0.0,24.6678,983.84,0.816228,80.97,7.42,0.0
43,17210.5322,0,0,0.0,24.8434,343.59,0.816228,80.92,7.22,0.0
44,17181.9307,0,0,0.0,25.0419,191.84,0.816228,80.76,7.33,0.0
45,17216.7748,0,0,0.0,25.2791,240.17,0.816228,81.0,7.18,0.0
46,17260.3334,0,0,0.0,24.4123,440.05,0.816228,81.49,7.28,0.0
47,17283.6768,0,0,0.0,25.355,254.74,0.816228,81.73,6.98,0.0
48,17181.4028,0,0,0.0,24.3879,975.79,0.816228,80.64,7.51,0.0
49,17272.0113,0,0,0.0,25.3797,152.42,0.816228,81.56,7.07,0.0
