episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,184.4117,0,0,0.9952,34.663,64652.44,0.945667,64.0,18.8,61.2
1,183.0356,0,0,0.9905,31.0503,239185.86,0.948162,63.2,18.0,67.2
2,182.521,0,0,0.9858,27.2213,26231.17,0.828177,61.6,16.8,63.6
3,177.3393,0.875757,-0.0102,0.981,27.421,5619386.88,0.949303,59.6,20.4,59.2
4,190.4235,0.095728,0.7095,0.9762,30.9758,54964.06,0.917267,67.2,17.6,60.8
5,186.1454,0.013595,0.713,0.9715,44.5947,50641.28,0.917323,65.2,18.0,62.0
6,187.5036,0.048184,1.6618,0.9667,37.5792,47079.4,0.980953,66.4,17.2,58.4
7,189.608,0.02571,1.6445,0.962,25.324,233660.49,0.95653,67.2,17.2,56.0
8,188.2425,0.04511,2.6497,0.9573,33.4777,926677.1,0.947017,66.4,18.0,58.8
9,187.192,0.02898,2.6229,0.9525,38.0821,99165.66,0.918633,65.6,16.8,61.2
10,184.2427,0.050541,3.6211,0.9477,32.3809,250612.68,0.84994,62.8,17.2,56.8
11,183.7236,0.037321,3.5948,0.943,28.477,115601.01,0.908553,63.6,19.2,58.0
12,186.5068,0.07197,4.6411,0.9383,34.9888,923770.12,0.821279,64.0,16.8,62.4
13,187.9252,0.050461,4.5665,0.9335,43.4751,292270.97,0.923261,64.4,16.0,58.8
14,188.7081,0.086682,5.653,0.9287,31.6912,27796.05,0.879564,67.2,18.8,63.6
15,184.7945,0.066471,5.5931,0.924,31.5286,34318811.98,0.890031,62.8,18.4,54.4
16,197.491,0.114737,6.6635,0.9193,50.4085,350269.34,0.878543,71.6,17.2,56.4
17,190.9818,0.094967,6.6832,0.9145,36.7008,25821.97,0.988974,68.0,13.2,59.2
18,176.2712,0.151516,7.7956,0.9098,31.789,576942.56,0.972957,58.8,20.8,63.2
19,182.4148,0.122763,7.8101,0.905,37.6478,31208.4,0.971235,62.4,17.2,60.8
20,183.9407,0.17031,8.9007,0.9002,29.0943,69196.52,0.917889,62.8,19.2,59.2
21,184.6744,0.150041,8.8796,0.8955,38.9076,14126.29,0.979908,65.6,18.0,61.6
22,191.5607,0.204154,10.0533,0.8908,30.36,9238.55,0.895803,67.6,17.2,62.4
23,185.2434,0.173064,10.0755,0.886,41.9229,16043.47,0.926015,63.2,15.2,59.6
24,186.3603,0.238727,11.3863,0.8812,33.7724,1732430.37,0.998813,65.6,18.0,60.8
25,189.3439,0.205333,11.3678,0.8765,42.9395,491582.56,0.925462,68.4,19.2,62.8
26,181.2179,0.272623,12.5559,0.8718,41.9575,20640.83,1.01654,60.8,19.2,62.0
27,183.7487,0.246134,12.5531,0.867,29.5259,22106.54,0.853062,62.4,18.4,64.4
