episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,7504.2137,0,0,0.0,30.8502,491.82,0.87,55.4,9.18,0.0
1,7537.729,0,0,0.0,31.7404,154.25,0.87,55.6,8.75,0.0
2,7502.1034,0,0,0.0,31.1076,1480.71,0.87,55.33,8.93,0.0
3,7523.1007,0,0,0.0,33.0843,237.98,0.87,55.53,8.42,0.0
4,7525.3135,0,0,0.0,31.0181,118.85,0.87,55.93,9.0,0.0
5,7544.518,0,0,0.0,32.8267,123.8,0.87,55.92,8.3,0.0
6,7501.1863,0,0,0.0,32.1425,206.52,0.87,55.26,8.94,0.0
7,7529.1258,0,0,0.0,31.4723,215.3,0.87,55.84,8.67,0.0
8,7520.3064,0,0,0.0,33.0251,100.93,0.87,55.52,8.32,0.0
9,7540.5159,0,0,0.0,32.2658,191.62,0.87,56.05,8.72,0.0
10,7555.861,0,0,0.0,31.2147,274.21,0.87,56.07,9.05,0.0
11,7562.5671,0,0,0.0,31.3565,812.96,0.87,55.97,8.8,0.0
12,7522.1421,0,0,0.0,31.8722,109.69,0.87,55.54,8.58,0.0
13,7488.1513,0,0,0.0,31.5888,134.81,0.87,54.98,9.05,0.0
14,7519.0224,0,0,0.0,31.0498,139.17,0.87,55.59,8.98,0.0
15,7505.5706,0,0,0.0,30.1474,256.71,0.87,55.32,9.44,0.0
16,7531.6516,0,0,0.0,34.3145,194.77,0.87,55.77,7.5,0.0
17,7547.0224,0,0,0.0,31.0382,130.44,0.87,56.03,8.86,0.0
18,7561.4038,0,0,0.0,33.6378,117.85,0.87,56.06,8.38,0.0
19,7482.9135,0,0,0.0,32.2976,173.6,0.87,54.86,8.49,0.0
20,7491.4653,0,0,0.0,31.4615,168.89,0.87,54.95,8.97,0.0
21,7562.4835,0,0,0.0,31.0867,147.49,0.87,56.36,9.01,0.0
22,7547.605,0,0,0.0,33.3506,736.41,0.87,56.0,8.23,0.0
23,7615.5422,0,0,0.0,32.3674,196.1,0.87,57.17,8.51,0.0
24,7507.425,0,0,0.0,30.8964,212.21,0.87,55.35,8.87,0.0
25,7555.7237,0,0,0.0,32.134,338.02,0.87,56.06,8.37,0.0
26,7505.2578,0,0,0.0,31.9073,186.55,0.87,55.25,9.13,0.0
27,7536.8049,0,0,0.0,33.2812,103.53,0.87,55.63,8.12,0.0
28,7517.0348,0,0,0.0,31.3722,117.16,0.87,55.29,8.71,0.0
29,7507.9917,0,0,0.0,31.7256,468.95,0.87,55.39,9.0,0.0
30,7554.0613,0,0,0.0,33.333,257.45,0.87,56.33,8.17,0.0
31,7468.3756,0,0,0.0,30.6439,160.82,0.87,54.53,9.08,0.0
32,7489.1382,0,0,0.0,30.8374,340.95,0.87,54.99,8.86,0.0
33,7534.0808,0,0,0.0,31.5164,628.79,0.87,55.71,8.56,0.0
34,7539.6905,0,0,0.0,31.3665,144.8,0.87,55.66,8.96,0.0
35,7577.9203,0,0,0.0,33.55,165.64,0.87,56.64,7.88,0.0
36,7536.5723,0,0,0.0,31.1079,149.48,0.87,55.74,9.0,0.0
37,7503.342,0,0,0.0,30.999,331.07,0.87,55.37,8.94,0.0
38,7511.8933,0,0,0.0,32.3033,164.88,0.87,55.32,8.68,0.0
39,7559.3671,0,0,0.0,32.1223,197.71,0.87,56.34,8.64,0.0
40,7565.7717,0,0,0.0,32.3066,192.95,0.87,56.57,8.32,0.0
41,7513.3732,0,0,0.0,30.9274,349.1,0.87,55.55,9.45,0.0
42,7539.2787,0,0,0.0,33.6072,234.18,0.87,55.81,8.6,0.0
43,7486.4666,0,0,0.0,30.0462,357.55,0.87,55.18,9.28,0.0
44,7524.9172,0,0,0.0,32.4242,239.77,0.87,55.55,8.39,0.0
45,7547.7745,0,0,0.0,31.9148,734.47,0.87,56.04,8.54,0.0
46,7539.1952,0,0,0.0,31.0396,202.25,0.87,55.87,8.87,0.0
47,7555.584,0,0,0.0,33.7414,153.61,0.87,56.32,8.16,0.0
48,7590.5249,0,0,0.0,32.4494,276.26,0.87,56.93,8.63,0.0
49,7508.6971,0,0,0.0,31.3199,370.62,0.87,55.4,9.05,0.0
