episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,34415.5332,0,0,0.0,25.2822,5.35,0.816228,80.93,7.24,0.0
1,34531.9315,0,0,0.0,27.1295,5.07,0.816228,81.42,6.36,0.0
2,34351.7966,0,0,0.0,23.8904,6.98,0.816228,80.88,7.72,0.0
3,34269.7963,0,0,0.0,24.2707,6.61,0.816228,80.39,7.67,0.0
4,34569.3008,0,0,0.0,24.6698,5.43,0.816228,81.73,7.33,0.0
5,34526.545,0,0,0.0,25.5928,5.21,0.816228,81.5,6.89,0.0
6,34561.1493,0,0,0.0,25.4276,5.03,0.816228,81.64,7.05,0.0
7,34377.9221,0,0,0.0,25.4591,5.38,0.816228,80.77,7.11,0.0
8,34473.5678,0,0,0.0,25.3369,5.56,0.816228,81.27,7.21,0.0
9,34493.8054,0,0,0.0,24.5037,5.31,0.816228,81.59,7.53,0.0
10,34386.4002,0,0,0.0,23.7976,5.55,0.816228,81.05,7.78,0.0
11,34535.7197,0,0,0.0,25.5485,4.99,0.816228,81.52,6.98,0.0
12,34338.0249,0,0,0.0,24.3452,6.28,0.816228,80.89,7.56,0.0
13,34567.1085,0,0,0.0,25.6962,5.23,0.816228,81.56,6.88,0.0
14,34517.022,0,0,0.0,23.8792,5.55,0.816228,81.32,7.68,0.0
15,34563.945,0,0,0.0,25.4748,5.38,0.816228,81.51,7.01,0.0
16,34457.3352,0,0,0.0,24.2564,7.58,0.816228,81.12,7.62,0.0
17,34240.4983,0,0,0.0,26.1129,5.49,0.816228,80.14,7.0,0.0
18,34707.1193,0,0,0.0,27.0749,5.03,0.816228,82.22,6.17,0.0
19,34395.1182,0,0,0.0,25.4174,5.49,0.816228,81.11,7.05,0.0
20,34489.857,0,0,0.0,23.6219,8.17,0.816228,81.44,7.82,0.0
21,34511.1977,0,0,0.0,24.8113,5.09,0.816228,81.42,7.25,0.0
22,34447.137,0,0,0.0,24.4049,6.87,0.816228,81.04,7.51,0.0
23,34461.1146,0,0,0.0,25.4232,5.81,0.816228,81.06,7.0,0.0
24,34526.5569,0,0,0.0,25.6353,5.73,0.816228,81.52,7.05,0.0
25,34556.7771,0,0,0.0,23.7485,5.59,0.816228,81.8,7.72,0.0
26,34302.2455,0,0,0.0,25.1071,5.35,0.816228,80.72,7.37,0.0
27,34456.4334,0,0,0.0,25.1257,5.87,0.816228,81.15,7.1,0.0
28,34511.0708,0,0,0.0,24.0137,6.05,0.816228,81.41,7.67,0.0
29,34504.534,0,0,0.0,25.5508,4.69,0.816228,81.57,6.83,0.0
30,34286.1949,0,0,0.0,24.3349,6.07,0.816228,80.46,7.58,0.0
31,34329.4246,0,0,0.0,24.9072,5.56,0.816228,80.58,7.4,0.0
32,34249.0705,0,0,0.0,26.0707,5.2,0.816228,80.25,6.95,0.0
33,34416.1272,0,0,0.0,25.1453,6.18,0.816228,81.03,7.17,0.0
34,34299.3408,0,0,0.0,24.662,5.8,0.816228,80.54,7.53,0.0
35,34491.4742,0,0,0.0,24.9054,6.01,0.816228,81.28,7.17,0.0
36,34438.8583,0,0,0.0,23.9224,5.32,0.816228,81.18,7.56,0.0
37,34477.7211,0,0,0.0,25.7318,5.17,0.816228,81.31,6.96,0.0
38,34452.2883,0,0,0.0,24.4387,5.02,0.816228,81.41,7.32,0.0
39,34564.1719,0,0,0.0,25.1926,5.24,0.816228,81.69,7.03,0.0
40,34466.3713,0,0,0.0,24.6042,7.01,0.816228,81.33,7.43,0.0
41,34721.2512,0,0,0.0,26.2603,6.26,0.816228,82.39,6.58,0.0
42,34214.4351,0,0,0.0,24.8755,5.28,0.816228,80.07,7.31,0.0
43,34366.8858,0,0,0.0,25.8383,5.87,0.816228,80.51,6.88,0.0
44,34502.806,0,0,0.0,25.9188,5.87,0.816228,81.54,6.73,0.0
45,34398.3018,0,0,0.0,25.412,5.33,0.816228,80.91,7.27,0.0
46,34429.2232,0,0,0.0,25.4542,5.21,0.816228,81.02,7.16,0.0
47,34383.8641,0,0,0.0,24.9207,5.71,0.816228,80.9,7.35,0.0
48,34494.5049,0,0,0.0,26.2164,6.46,0.816228,81.34,6.83,0.0
49,34395.4948,0,0,0.0,24.4685,5.49,0.816228,81.08,7.65,0.0
