episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,31371.7768,0.052318,28.2397,0.24,56.2437,22.43,0.940523,70.84,15.35,70.36
1,33633.6424,0.143625,59.8478,0.05,60.9981,9.65,0.98063,80.2,11.58,64.65
2,33288.3379,0.183914,73.9844,0.05,56.4965,14.93,1.008034,79.11,11.58,68.39
3,32864.6421,0.191777,79.1776,0.05,50.0941,13.76,0.969167,76.94,12.12,68.34
4,33098.7901,0.156157,81.0638,0.05,50.9839,12.74,0.958234,77.73,12.01,69.08
5,32778.553,0.118761,80.9985,0.05,47.6768,17.14,0.963055,76.28,11.92,68.53
6,32837.9831,0.094866,81.1183,0.05,46.5231,17.13,0.936896,76.6,12.24,68.29
7,33066.1999,0.06924,82.2562,0.05,52.2403,15.29,0.946685,77.56,11.83,69.45
8,32732.5588,0.054262,79.1041,0.05,47.3421,13.48,0.971844,76.71,12.46,67.77
9,32935.4881,0.046179,80.6505,0.05,46.4698,15.69,0.932125,76.94,12.37,70.84
10,32871.3058,0.040794,81.0071,0.05,45.9129,16.22,0.901347,76.72,12.79,68.61
11,33001.349,0.041663,81.8327,0.05,49.6292,12.89,0.983449,77.59,12.29,69.42
12,32871.6955,0.04003,82.1364,0.05,46.7352,11.38,0.927912,76.74,12.62,68.24
13,33028.5962,0.041489,83.6329,0.05,47.7152,10.86,0.935024,77.43,12.23,69.14
14,32997.062,0.039177,81.3544,0.05,45.3825,10.18,0.922001,77.2,12.47,67.99
15,33148.5132,0.037999,81.2604,0.05,49.3681,11.54,0.905264,77.99,12.2,69.61
16,33190.0858,0.039101,82.439,0.05,46.6323,9.2,0.914721,78.14,12.15,69.43
17,33115.2379,0.037763,82.6669,0.05,49.9248,11.94,0.927013,77.48,12.06,66.07
18,33394.3629,0.038595,82.3268,0.05,49.7912,11.83,0.925311,78.56,11.73,66.98
19,33203.882,0.039731,83.342,0.05,45.8446,9.13,0.918708,77.81,12.12,68.61
20,33129.7451,0.036373,82.3795,0.05,47.2119,9.09,0.966167,78.33,11.97,68.47
21,33244.7586,0.038929,84.8275,0.05,50.5123,10.05,0.941859,78.19,11.62,68.48
22,33095.365,0.04027,85.0835,0.05,44.615,10.24,0.919381,77.51,12.12,67.9
23,33266.7199,0.037996,84.4624,0.05,45.8065,8.65,0.929349,78.66,12.11,68.4
24,33367.2654,0.038067,84.4634,0.05,52.9311,11.6,0.945086,78.46,11.52,66.97
25,33372.2018,0.03853,84.5081,0.05,51.672,12.36,0.96136,79.03,11.68,66.51
26,33339.3847,0.036631,83.924,0.05,48.4471,9.7,0.939042,78.81,11.8,68.04
27,33376.0677,0.036504,83.6474,0.05,50.0202,10.87,0.909735,78.75,11.89,67.39
28,33212.8709,0.038135,85.4161,0.05,49.0644,10.68,0.970183,78.56,11.85,69.23
29,33228.714,0.036321,85.5072,0.05,48.6195,11.65,0.927138,78.2,12.06,69.03
30,33289.3518,0.036816,85.3957,0.05,50.908,10.71,0.956009,78.64,11.9,67.91
31,33352.6868,0.034649,84.2741,0.05,49.5994,9.54,0.935602,78.59,11.69,67.13
32,33550.9655,0.031199,84.0083,0.05,51.107,9.58,0.949396,79.44,11.3,67.22
33,33110.9732,0.029674,83.6117,0.05,47.0993,12.84,0.923098,77.84,12.08,68.48
34,33614.6541,0.031334,83.2565,0.05,51.9018,10.99,0.911064,79.72,11.37,68.52
35,33249.5659,0.029301,85.4362,0.05,51.506,11.02,0.950108,78.36,11.73,69.06
36,33280.2544,0.033054,85.5124,0.05,49.1549,13.69,0.943813,78.35,11.85,67.36
