episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,34418.0454,0,0,0.0,24.1416,4.74,0.816228,81.12,7.54,0.0
1,34497.7746,0,0,0.0,26.0157,4.99,0.816228,81.33,6.75,0.0
2,34379.7395,0,0,0.0,25.2503,6.16,0.816228,80.69,7.13,0.0
3,34482.5644,0,0,0.0,24.3732,5.11,0.816228,81.38,7.59,0.0
4,34212.8541,0,0,0.0,24.3101,5.78,0.816228,80.06,7.78,0.0
5,34552.2115,0,0,0.0,26.0476,5.62,0.816228,81.65,6.82,0.0
6,34388.4043,0,0,0.0,25.7477,8.21,0.816228,81.01,6.76,0.0
7,34425.5311,0,0,0.0,25.6605,6.02,0.816228,80.92,6.98,0.0
8,34757.5765,0,0,0.0,26.2868,5.41,0.816228,82.48,6.67,0.0
9,34651.8821,0,0,0.0,25.3903,5.18,0.816228,82.07,7.0,0.0
10,34563.6755,0,0,0.0,23.5952,4.87,0.816228,81.73,7.65,0.0
11,34433.8148,0,0,0.0,26.7658,5.32,0.816228,81.02,6.61,0.0
12,34622.9143,0,0,0.0,25.9469,4.7,0.816228,81.78,6.73,0.0
13,34510.0994,0,0,0.0,24.9304,7.88,0.816228,81.47,7.16,0.0
14,34382.7336,0,0,0.0,25.8892,5.78,0.816228,80.74,6.92,0.0
15,34485.0185,0,0,0.0,25.6542,5.05,0.816228,81.43,6.94,0.0
16,34393.8798,0,0,0.0,24.8373,6.04,0.816228,80.97,7.2,0.0
17,34541.2659,0,0,0.0,26.078,5.53,0.816228,81.52,6.87,0.0
18,34374.5976,0,0,0.0,25.1067,5.91,0.816228,81.02,7.19,0.0
19,34474.3469,0,0,0.0,25.4939,6.05,0.816228,81.24,7.0,0.0
20,34523.4951,0,0,0.0,24.1656,4.77,0.816228,81.58,7.51,0.0
21,34460.8257,0,0,0.0,24.1096,5.54,0.816228,81.45,7.42,0.0
22,34729.599,0,0,0.0,25.7106,5.94,0.816228,82.38,6.8,0.0
23,34434.5583,0,0,0.0,24.9601,5.56,0.816228,81.07,7.16,0.0
24,34350.8616,0,0,0.0,26.144,7.96,0.816228,80.56,6.79,0.0
25,34298.4658,0,0,0.0,25.8979,5.79,0.816228,80.51,6.84,0.0
26,34432.7005,0,0,0.0,23.4857,5.25,0.816228,81.2,7.92,0.0
27,34473.1318,0,0,0.0,25.5996,5.72,0.816228,81.35,6.94,0.0
28,34206.2392,0,0,0.0,23.7774,6.33,0.816228,80.12,7.77,0.0
29,34428.4496,0,0,0.0,25.4236,7.27,0.816228,81.02,7.13,0.0
30,34454.1878,0,0,0.0,24.8827,6.24,0.816228,81.12,7.28,0.0
31,34347.6178,0,0,0.0,24.8051,5.98,0.816228,80.73,7.35,0.0
32,34546.4165,0,0,0.0,25.6022,5.73,0.816228,81.44,7.06,0.0
33,34362.584,0,0,0.0,24.2334,6.83,0.816228,80.96,7.45,0.0
34,34518.7638,0,0,0.0,24.8211,5.63,0.816228,81.43,7.4,0.0
35,34619.3898,0,0,0.0,25.9659,5.55,0.816228,81.98,6.69,0.0
36,34564.8338,0,0,0.0,26.145,5.45,0.816228,81.77,6.72,0.0
37,34469.4095,0,0,0.0,25.2647,6.24,0.816228,81.08,7.22,0.0
38,34519.6868,0,0,0.0,24.9862,5.05,0.816228,81.41,7.1,0.0
39,34360.1024,0,0,0.0,25.539,5.33,0.816228,80.79,7.02,0.0
40,34439.7477,0,0,0.0,25.1387,5.52,0.816228,81.3,7.27,0.0
41,34427.062,0,0,0.0,24.0458,6.19,0.816228,81.25,7.6,0.0
42,34650.2455,0,0,0.0,26.3337,7.32,0.816228,82.09,6.45,0.0
43,34445.6886,0,0,0.0,24.8044,5.69,0.816228,81.16,7.29,0.0
44,34383.0618,0,0,0.0,24.0846,5.89,0.816228,80.77,7.66,0.0
45,34417.0846,0,0,0.0,23.0466,5.4,0.816228,81.29,7.85,0.0
46,34547.3769,0,0,0.0,25.8249,4.77,0.816228,81.64,6.95,0.0
47,34570.2797,0,0,0.0,23.9672,4.76,0.816228,81.72,7.55,0.0
48,34618.753,0,0,0.0,26.1548,7.55,0.816228,81.97,6.82,0.0
49,34461.1024,0,0,0.0,23.4829,5.74,0.816228,81.44,7.71,0.0
