episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,34658.328,0,0,0.0,25.9423,5.78,0.816228,81.95,6.85,0.0
1,34305.9901,0,0,0.0,23.7586,5.68,0.816228,80.55,7.81,0.0
2,34533.8837,0,0,0.0,26.0745,5.11,0.816228,81.58,6.77,0.0
3,34336.1041,0,0,0.0,25.2191,6.19,0.816228,80.65,7.06,0.0
4,34337.6401,0,0,0.0,24.1333,6.19,0.816228,80.56,7.62,0.0
5,34228.1925,0,0,0.0,24.5616,6.72,0.816228,80.17,7.67,0.0
6,34237.0443,0,0,0.0,23.1976,6.03,0.816228,80.32,8.09,0.0
7,34721.864,0,0,0.0,26.434,4.95,0.816228,82.62,6.37,0.0
8,34463.1255,0,0,0.0,22.9261,6.48,0.816228,81.15,8.0,0.0
9,34556.8349,0,0,0.0,25.5077,4.93,0.816228,81.7,7.05,0.0
10,34467.6655,0,0,0.0,23.7399,5.92,0.816228,81.22,7.74,0.0
11,34598.9647,0,0,0.0,27.1741,4.82,0.816228,81.78,6.33,0.0
12,34197.0048,0,0,0.0,23.9071,5.66,0.816228,80.12,7.8,0.0
13,34425.8471,0,0,0.0,25.9667,6.48,0.816228,81.08,6.98,0.0
14,34533.5495,0,0,0.0,25.189,4.73,0.816228,81.46,7.21,0.0
15,34418.276,0,0,0.0,24.4127,5.21,0.816228,81.32,7.54,0.0
16,34351.3835,0,0,0.0,24.0443,5.8,0.816228,80.73,7.8,0.0
17,34244.45,0,0,0.0,25.8277,5.72,0.816228,80.24,7.0,0.0
18,34519.8103,0,0,0.0,26.5612,5.24,0.816228,81.41,6.79,0.0
19,34555.5429,0,0,0.0,25.2975,5.13,0.816228,81.48,7.07,0.0
20,34427.6639,0,0,0.0,23.0864,5.34,0.816228,81.32,7.94,0.0
21,34377.234,0,0,0.0,26.281,6.42,0.816228,80.94,6.78,0.0
22,34378.4286,0,0,0.0,25.2199,5.75,0.816228,80.75,7.22,0.0
23,34460.9321,0,0,0.0,24.869,5.5,0.816228,81.35,7.26,0.0
24,34509.224,0,0,0.0,26.2421,5.36,0.816228,81.19,6.77,0.0
25,34409.0848,0,0,0.0,24.3545,5.79,0.816228,81.07,7.51,0.0
26,34565.0297,0,0,0.0,24.9543,5.45,0.816228,81.72,7.21,0.0
27,34622.0405,0,0,0.0,24.6881,5.49,0.816228,81.79,7.22,0.0
28,34569.3593,0,0,0.0,25.3627,5.08,0.816228,81.75,6.84,0.0
29,34366.0656,0,0,0.0,24.4151,8.12,0.816228,80.94,7.56,0.0
30,34604.1295,0,0,0.0,24.6568,5.22,0.816228,81.92,7.32,0.0
31,34199.1865,0,0,0.0,24.3196,7.0,0.816228,80.16,7.68,0.0
32,34487.701,0,0,0.0,25.4166,5.43,0.816228,81.29,7.12,0.0
33,34210.4059,0,0,0.0,22.6569,5.58,0.816228,80.25,8.24,0.0
34,34491.8797,0,0,0.0,24.6934,7.29,0.816228,81.34,7.4,0.0
35,34375.3271,0,0,0.0,24.0128,4.89,0.816228,81.09,7.72,0.0
36,34477.5361,0,0,0.0,24.387,5.46,0.816228,81.37,7.5,0.0
37,34344.8287,0,0,0.0,24.6154,5.43,0.816228,80.65,7.54,0.0
38,34357.0784,0,0,0.0,25.0688,5.99,0.816228,80.99,7.23,0.0
39,34461.8498,0,0,0.0,25.2426,5.68,0.816228,81.18,7.18,0.0
40,34455.4946,0,0,0.0,24.9145,6.38,0.816228,81.28,7.27,0.0
41,34286.6749,0,0,0.0,24.047,5.81,0.816228,80.57,7.66,0.0
42,34503.6523,0,0,0.0,25.1565,5.61,0.816228,81.38,7.07,0.0
43,34354.0631,0,0,0.0,25.2522,5.58,0.816228,80.98,7.17,0.0
44,34609.858,0,0,0.0,25.4893,5.03,0.816228,81.97,6.88,0.0
45,34284.5738,0,0,0.0,23.6864,5.75,0.816228,80.53,7.95,0.0
46,34415.8935,0,0,0.0,24.9951,6.05,0.816228,81.02,7.34,0.0
47,34306.6731,0,0,0.0,26.1465,5.36,0.816228,80.66,6.84,0.0
48,34540.9499,0,0,0.0,24.3919,4.76,0.816228,81.62,7.41,0.0
49,34540.6643,0,0,0.0,26.854,4.78,0.816228,81.58,6.6,0.0
