episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,30038.4561,0,0,0.0,32.1302,22.38,0.87,55.43,8.82,0.0
1,30183.3723,0,0,0.0,34.8764,21.44,0.87,55.99,7.81,0.0
2,30048.0655,0,0,0.0,29.8681,21.57,0.87,55.67,9.3,0.0
3,29987.3067,0,0,0.0,30.501,23.96,0.87,55.5,9.25,0.0
4,30229.8815,0,0,0.0,30.9851,22.62,0.87,56.34,9.0,0.0
5,30408.8915,0,0,0.0,33.2851,18.89,0.87,57.34,8.19,0.0
6,30294.3121,0,0,0.0,32.1849,19.63,0.87,56.56,8.54,0.0
7,30012.8929,0,0,0.0,32.4909,23.26,0.87,55.34,8.68,0.0
8,30108.6518,0,0,0.0,32.0723,19.86,0.87,55.58,8.78,0.0
9,30406.1647,0,0,0.0,31.7857,20.66,0.87,57.54,8.77,0.0
10,30035.1357,0,0,0.0,30.054,19.63,0.87,55.46,9.27,0.0
11,30064.8217,0,0,0.0,32.2246,20.17,0.87,55.27,8.55,0.0
12,30091.8579,0,0,0.0,31.011,20.97,0.87,55.88,8.96,0.0
13,30167.6381,0,0,0.0,32.7707,21.9,0.87,55.77,8.55,0.0
14,30103.6697,0,0,0.0,30.3119,19.4,0.87,55.3,9.28,0.0
15,30320.6858,0,0,0.0,32.5809,21.04,0.87,56.61,8.37,0.0
16,30237.4117,0,0,0.0,30.8076,24.68,0.87,56.45,9.07,0.0
17,29855.9855,0,0,0.0,33.0225,22.53,0.87,54.7,8.58,0.0
18,30241.1791,0,0,0.0,34.7862,22.59,0.87,55.9,7.9,0.0
19,30088.0386,0,0,0.0,32.325,18.89,0.87,55.93,8.54,0.0
20,30239.6911,0,0,0.0,29.762,23.31,0.87,56.4,9.38,0.0
21,30223.0467,0,0,0.0,31.6627,21.22,0.87,56.23,8.65,0.0
22,30104.0332,0,0,0.0,30.9745,22.44,0.87,55.64,9.09,0.0
23,30057.4499,0,0,0.0,31.7551,20.9,0.87,55.33,8.7,0.0
24,30302.422,0,0,0.0,33.1906,19.27,0.87,56.55,8.41,0.0
25,30194.0463,0,0,0.0,29.7759,20.99,0.87,56.09,9.54,0.0
26,29987.6529,0,0,0.0,32.0465,25.01,0.87,55.59,8.93,0.0
27,30163.1771,0,0,0.0,32.1113,25.73,0.87,56.05,8.52,0.0
28,30351.1969,0,0,0.0,30.6473,22.72,0.87,57.0,9.11,0.0
29,30081.0878,0,0,0.0,32.5862,17.93,0.87,55.51,8.4,0.0
30,30044.2134,0,0,0.0,31.5165,22.36,0.87,55.6,8.82,0.0
31,29868.2757,0,0,0.0,31.202,22.21,0.87,54.54,9.09,0.0
32,29870.237,0,0,0.0,33.273,19.4,0.87,54.62,8.31,0.0
33,30003.6074,0,0,0.0,31.3813,20.85,0.87,55.22,8.78,0.0
34,30165.6351,0,0,0.0,31.6784,19.35,0.87,56.21,8.82,0.0
35,30215.1446,0,0,0.0,31.4336,20.43,0.87,56.15,8.62,0.0
36,30226.3722,0,0,0.0,30.5756,23.46,0.87,56.59,8.98,0.0
37,30027.7605,0,0,0.0,32.2592,21.16,0.87,55.29,8.54,0.0
38,30023.9453,0,0,0.0,30.1507,19.22,0.87,55.29,9.27,0.0
39,30214.1094,0,0,0.0,31.7432,21.56,0.87,56.12,8.66,0.0
40,30078.4768,0,0,0.0,31.072,24.78,0.87,55.66,8.94,0.0
41,30422.7374,0,0,0.0,33.7594,20.32,0.87,56.95,8.02,0.0
42,29886.9714,0,0,0.0,31.2491,25.16,0.87,55.08,8.78,0.0
43,30053.2109,0,0,0.0,32.589,24.03,0.87,55.48,8.39,0.0
44,30061.5144,0,0,0.0,32.9513,21.36,0.87,55.39,8.46,0.0
45,30177.5603,0,0,0.0,32.0877,21.47,0.87,56.24,8.75,0.0
46,29985.106,0,0,0.0,32.0834,17.52,0.87,54.87,8.69,0.0
47,30075.6714,0,0,0.0,31.4079,22.22,0.87,55.77,8.82,0.0
48,30061.699,0,0,0.0,33.3133,23.74,0.87,55.46,8.4,0.0
49,29935.7366,0,0,0.0,30.5228,22.55,0.87,54.93,9.28,0.0
