episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,31235.8391,0.048473,28.3007,0.24,51.1234,21.52,0.960945,70.31,15.2,71.05
1,34007.3164,0.17965,60.8554,0.05,58.0166,6.63,1.013036,82.07,10.78,65.59
2,33171.9548,0.200409,74.399,0.05,47.5001,10.37,0.980915,78.91,12.16,68.92
3,32914.877,0.196748,82.2667,0.05,49.2519,12.56,0.964727,77.62,12.73,68.88
4,33109.7346,0.138041,82.0207,0.05,54.2529,12.9,0.951991,77.72,12.18,67.89
5,32993.9235,0.114909,82.584,0.05,50.2618,12.27,0.97944,77.66,12.02,68.45
6,32857.2023,0.101393,83.6967,0.05,47.272,13.02,0.953106,77.16,12.14,68.5
7,33151.4711,0.076943,83.1587,0.05,49.4996,9.69,0.946185,78.15,12.01,69.27
8,33351.2213,0.058695,83.4735,0.05,54.3903,14.65,0.938474,78.75,11.56,68.95
9,33055.7317,0.047896,84.4026,0.05,48.4506,11.33,0.943794,77.88,12.49,69.11
10,32924.2363,0.040813,82.7437,0.05,47.6806,12.16,0.966612,77.42,12.3,69.49
11,33027.6344,0.039744,81.5469,0.05,46.255,12.56,0.954421,77.68,12.24,68.35
12,33400.7256,0.040208,81.9971,0.05,50.4024,8.87,0.940165,78.77,11.63,69.72
13,33015.5715,0.039881,82.022,0.05,47.3324,15.7,0.944776,77.52,11.88,70.21
14,33052.6381,0.038796,82.039,0.05,45.3482,12.26,0.926432,77.32,12.26,69.42
15,33191.6851,0.038285,83.2797,0.05,46.628,9.56,0.944781,78.29,11.8,68.65
16,33263.9904,0.038664,84.7933,0.05,50.7452,11.25,0.921044,78.41,11.88,68.42
17,33097.5157,0.038813,83.464,0.05,48.9403,11.78,0.92037,77.6,12.14,68.29
18,33146.6635,0.038108,83.119,0.05,48.0251,9.92,0.925987,77.84,12.14,69.01
19,33235.7684,0.038643,83.8294,0.05,50.7151,9.28,0.96426,78.63,11.92,67.81
20,33215.2499,0.037956,84.8472,0.05,47.936,10.7,0.913959,78.19,12.15,70.43
21,33009.0485,0.038297,84.8282,0.05,49.1059,10.99,0.976713,77.61,12.15,69.87
22,33541.5683,0.038354,85.6251,0.05,50.8286,7.87,0.901779,79.35,11.76,67.89
23,33255.6698,0.039175,85.1621,0.05,49.3822,10.37,0.946273,78.34,11.91,68.94
