episode,reward,loss,mean_q,epsilon,throughput_mbps,latency_ms,energy_mj,qos_sat_pct,packet_loss_pct,switch_pct
0,30246.3569,0,0,0.0,33.1193,21.54,0.87,56.05,8.43,0.0
1,30020.5009,0,0,0.0,30.0281,20.81,0.87,55.49,9.28,0.0
2,30137.4557,0,0,0.0,33.2413,24.38,0.87,55.99,8.4,0.0
3,29977.48,0,0,0.0,31.8664,26.19,0.87,55.35,8.56,0.0
4,29969.7905,0,0,0.0,30.439,26.04,0.87,55.16,9.41,0.0
5,29974.6231,0,0,0.0,31.458,23.79,0.87,55.34,8.96,0.0
6,29850.6537,0,0,0.0,28.8977,25.91,0.87,54.79,9.71,0.0
7,30212.4976,0,0,0.0,33.6655,15.43,0.87,55.89,8.21,0.0
8,30283.434,0,0,0.0,29.407,22.02,0.87,56.66,9.46,0.0
9,30094.2732,0,0,0.0,31.9016,18.69,0.87,55.36,8.47,0.0
10,30155.3362,0,0,0.0,29.9587,22.84,0.87,55.97,9.29,0.0
11,30308.3588,0,0,0.0,35.4933,20.22,0.87,56.49,7.66,0.0
12,29826.1941,0,0,0.0,29.519,25.99,0.87,54.78,9.49,0.0
13,30080.8538,0,0,0.0,33.1276,22.78,0.87,55.6,8.45,0.0
14,30102.9918,0,0,0.0,31.8561,20.08,0.87,55.5,8.87,0.0
15,30173.1297,0,0,0.0,31.3681,21.54,0.87,56.39,8.94,0.0
16,30020.2241,0,0,0.0,30.3181,20.98,0.87,55.28,9.33,0.0
17,29929.7202,0,0,0.0,32.6188,23.24,0.87,55.05,8.57,0.0
18,30047.9612,0,0,0.0,33.7706,23.38,0.87,55.22,8.21,0.0
19,30259.5955,0,0,0.0,32.3617,21.1,0.87,56.23,8.49,0.0
20,29996.8536,0,0,0.0,28.6989,19.99,0.87,55.2,9.68,0.0
21,29956.4527,0,0,0.0,33.2302,24.74,0.87,55.08,8.17,0.0
22,30009.1634,0,0,0.0,32.0083,22.12,0.87,55.1,8.75,0.0
23,29985.7852,0,0,0.0,31.6403,22.97,0.87,54.99,8.89,0.0
24,30164.5185,0,0,0.0,33.4564,25.43,0.87,56.0,8.36,0.0
25,29982.4388,0,0,0.0,30.3474,19.26,0.87,55.04,9.03,0.0
26,30249.5119,0,0,0.0,31.5042,22.47,0.87,56.48,8.75,0.0
27,30225.3023,0,0,0.0,31.442,23.17,0.87,56.07,8.73,0.0
28,30140.3972,0,0,0.0,31.9112,21.63,0.87,55.83,8.67,0.0
29,29936.864,0,0,0.0,30.5092,23.54,0.87,54.9,9.13,0.0
30,30144.1314,0,0,0.0,31.1875,18.94,0.87,55.62,9.06,0.0
31,29948.237,0,0,0.0,31.1559,25.02,0.87,55.41,9.09,0.0
32,30171.0762,0,0,0.0,32.213,20.57,0.87,56.08,8.63,0.0
33,29838.2057,0,0,0.0,27.9231,24.47,0.87,54.77,9.87,0.0
34,30108.3257,0,0,0.0,31.3006,27.69,0.87,55.79,9.1,0.0
35,30033.7337,0,0,0.0,30.0717,20.33,0.87,55.62,9.37,0.0
36,30071.3811,0,0,0.0,31.0202,21.69,0.87,55.47,9.05,0.0
37,29926.1663,0,0,0.0,30.9476,25.05,0.87,54.87,9.09,0.0
38,30073.1438,0,0,0.0,31.6193,22.91,0.87,55.78,8.76,0.0
39,30257.366,0,0,0.0,32.4266,22.3,0.87,56.53,8.52,0.0
40,30132.7644,0,0,0.0,31.792,21.4,0.87,55.88,8.78,0.0
41,29878.8607,0,0,0.0,30.0771,22.68,0.87,54.89,9.15,0.0
42,30198.0167,0,0,0.0,32.1611,22.72,0.87,56.13,8.64,0.0
43,29988.9623,0,0,0.0,31.7856,20.3,0.87,55.35,8.63,0.0
44,30250.9894,0,0,0.0,32.701,17.46,0.87,56.2,8.48,0.0
45,29955.7737,0,0,0.0,29.6844,24.33,0.87,55.28,9.59,0.0
46,30265.9652,0,0,0.0,32.2352,24.34,0.87,56.75,8.73,0.0
47,29859.3264,0,0,0.0,32.7883,19.84,0.87,54.64,8.52,0.0
48,30381.285,0,0,0.0,31.3767,18.09,0.87,57.12,8.93,0.0
49,30120.3514,0,0,0.0,33.89,20.25,0.87,55.66,8.24,0.0
